IMU1_GyroX_Mean,IMU1_GyroX_StdDev,IMU1_GyroX_RMS,IMU1_GyroX_Amp,IMU1_GyroY_Mean,IMU1_GyroY_StdDev,IMU1_GyroY_RMS,IMU1_GyroY_Amp,IMU1_GyroZ_Mean,IMU1_GyroZ_StdDev,IMU1_GyroZ_RMS,IMU1_GyroZ_Amp,IMU1_AccX_Mean,IMU1_AccX_StdDev,IMU1_AccX_RMS,IMU1_AccX_Amp,IMU1_AccY_Mean,IMU1_AccY_StdDev,IMU1_AccY_RMS,IMU1_AccY_Amp,IMU1_AccZ_Mean,IMU1_AccZ_StdDev,IMU1_AccZ_RMS,IMU1_AccZ_Amp,IMU2_GyroX_Mean,IMU2_GyroX_StdDev,IMU2_GyroX_RMS,IMU2_GyroX_Amp,IMU2_GyroY_Mean,IMU2_GyroY_StdDev,IMU2_GyroY_RMS,IMU2_GyroY_Amp,IMU2_GyroZ_Mean,IMU2_GyroZ_StdDev,IMU2_GyroZ_RMS,IMU2_GyroZ_Amp,IMU2_AccX_Mean,IMU2_AccX_StdDev,IMU2_AccX_RMS,IMU2_AccX_Amp,IMU2_AccY_Mean,IMU2_AccY_StdDev,IMU2_AccY_RMS,IMU2_AccY_Amp,IMU2_AccZ_Mean,IMU2_AccZ_StdDev,IMU2_AccZ_RMS,IMU2_AccZ_Amp,OFS_FIB_Mean,OFS_FIB_StdDev,OFS_FIB_RMS,OFS_FIB_ROM,OFS_FIB_tnorm,OFS_FIB_MNF,OFS_FIB_MDF,OFS_FIB_IMNF,EMG_EMG_Mean,EMG_EMG_StdDev,EMG_EMG_RMS,EMG_EMG_Amp,EMG_EMG_MNF,EMG_EMG_MDF,EMG_EMG_IMNF,Age,BMI,Fatigue_level,Subject
1.80638872969172,306.082581538512,305.66686756988,2017.42805029189,9.74355391482423,215.627692938904,215.840172314128,997.639088752336,2.91275737435259,123.633015516734,123.463935932545,585.286621160112,3.68357881408009,16.247688419317,16.633413493383,83.2760023937759,5.48850872380847,19.1002833410093,19.845909179431,72.6170556552959,12.7921650010769,29.6750005260936,32.2677546717806,144.828725314183,7.83862879361446,72.0535581098932,72.3554080807381,277.293270014927,-2.43077238548631,49.1262351601006,49.1018054883621,217.04552588233,2.88644815530009,65.3998382006173,65.3547983447591,265.496250792454,13.2657975948321,10.8958774128793,17.1557158517095,38.0809096349486,-1.95465041669416,7.05993909961214,7.31376713214901,25.9630760023938,9.03970639442641,4.31223968961839,10.0124110001828,16.6392579293838,80.0491573033708,40.2761590977748,66.8615738702926,77.9839079784316,108.25415854922,0.124733358177013,0.154961757854272,0.936542669404827,1.73689538291258,0.412429814491448,1.7851686847733,1.8809984532928,0.114839931105387,0.121924117797292,7.22029434696771,25,22.37567995,2,7
-4.41922419123227,306.883662141631,306.408912883194,1971.19700544861,-0.936431577126714,210.091278789515,209.815042403508,980.591017812697,0.248327056127348,121.2936155754,121.200934070579,557.210038090163,3.90918253077845,16.1123139090304,16.5521320352815,83.2037103530818,5.04928854934996,18.840456345236,19.4742531231784,70.4120885697184,12.5893283634715,30.1187982676007,32.6000425218824,139.801795332136,6.29601255863328,71.9704876409942,72.1295093932564,290.329129901875,-2.29903104333605,53.477007630637,53.4320395572022,227.948730795888,1.74684208328767,66.8478712675522,66.7994495316555,267.662962525576,13.1213977045937,11.0308764446138,17.1295538051354,38.8859365649308,-1.81577386861637,7.09537310644023,7.31315489558519,26.0467983243568,9.12964601834289,4.29720120674161,10.0877412899141,16.5967684021546,73.9185393258427,40.8147242182299,67.4167546809975,78.7345401619617,110.480054115963,0.135564995498329,0.16788935032237,0.918166190435294,1.83180644464393,0.655082153486762,1.9453693396005,2.36578682057671,0.174036848567049,0.124881211695647,6.7811602625228,25,22.37567995,2,7
5.79648028762865,302.108210718167,301.650850907032,1852.72106651549,-1.93395384937472,210.335018829591,210.1473520322,980.43467058183,2.08520164961422,122.740170635807,122.841682515864,572.548387819791,4.27085808425188,16.5343600150213,17.0488364012193,84.412567324955,5.80682430606532,18.4831706569101,19.3515407225222,71.4002992220224,11.6471529180125,31.0971293903099,33.1585999580525,137.09790544584,3.91416944089675,72.4614523880775,72.4407010791777,308.522236850115,-2.39393908594897,58.747214088671,58.6874456725613,263.241771005491,1.28044869208281,67.9361924039763,67.8731511448055,269.070978413284,13.0229948668765,10.8959744432717,16.9671270582521,39.7385397965286,-1.79229756655684,7.14310299124178,7.35297576962128,26.6901256732497,9.38952041441022,4.29670581286773,10.3226389937413,17.4189108318374,78.5533707865169,40.6896155373594,68.513618363269,79.6156175059416,110.072481624513,0.12341860570523,0.156139363790743,0.9055702838778,1.65105216049067,0.490414213800885,1.72231237603062,2.20017214939512,0.15276698892054,0.138319291605758,7.12141295286567,25,22.37567995,2,7
9.71806952033678,303.692914563842,303.276176166634,1759.47115488679,0.784160799913425,215.134621904263,215.079536398272,994.69727170193,6.75883762107507,126.730180608302,126.763087266104,609.036417499875,3.5924845790555,16.8593782222883,17.2339404369133,85.6564931178934,5.75035256385346,18.6911649940805,19.5378314555425,76.3255535607418,11.6908381411793,31.6750373384304,33.710846671261,138.690604428484,2.415173222696,74.6201176826728,74.518907107343,313.042188314409,-3.57655093321266,63.3402335629488,63.3298393320471,290.972901011785,1.16794971461375,70.6712146377545,70.6093163223454,271.624961832093,12.4343950749696,10.6477653309873,16.358602469914,39.3105924596045,-2.08691970573479,7.27603125718974,7.55678748920452,26.891681627768,10.0749538990832,4.40243480653305,10.9931473195714,18.6714542190307,78.6516853932584,42.7089825139854,66.3409609432776,78.8406922919463,114.957962187674,0.139594590932004,0.163279473778377,0.880239069212138,1.81805164717513,0.657751664974359,1.933326442128,2.34372242551756,0.101302363444476,0.132430419993291,7.38536361817077,25,22.37567995,2,7
2.0433946999941,300.941552877663,300.456231896875,1747.84821151166,12.8565550668864,225.797777700399,225.75585935377,1056.70606137212,0.758596766725465,129.508822838659,129.281650996078,635.818635462226,2.69606168944394,17.23427369512,17.4130932784222,88.3286056253743,5.24876613205926,19.1930432544789,19.8649375427884,79.8998204667862,12.0588410326741,31.4996622132771,33.6758674949721,140.769658886893,5.28878304644522,76.4139191468046,76.5193840698554,290.28577460878,0.638659181974601,66.3607985643232,66.4342711583724,300.057294784545,1.21586908482036,73.9782261570436,73.9056139550544,275.420941612565,12.1791014141519,10.5434126109417,16.0967828171539,38.5532615200472,-2.12958806853652,7.35906588216472,7.64860223328183,27.0237582286057,10.4227154157855,4.5844499495101,11.3848900253289,19.1339916217834,83.7008426966292,43.0364303874975,65.6021862292875,78.386386408756,116.067508521362,0.136618481992708,0.155666932343926,0.86643963903784,1.66256197251594,0.744897472116113,1.82173938547544,3.12383155146227,0.192001606958201,0.13857830132976,7.509280287199,25,22.37567995,2,7
4.30825604122159,295.453201862746,295.018837301857,1805.68589989736,6.81514562197284,226.477584143143,226.224146346291,1083.39282241755,-0.477706916564558,131.075346686963,130.83838139296,647.336641244543,2.84660024669986,17.2286884037426,17.4317587701526,87.2262118491924,5.39520892478904,19.2638312219598,19.971425186213,80.6092160383003,11.9825419733406,31.0034650323702,33.1863649063876,140.469060442848,7.71428310203615,72.7170008856725,72.9938218165981,273.227939840963,-0.683611716102393,67.0023078358472,67.0819346691426,299.181441796504,1.84012609193891,73.2830804399043,73.1914999489154,293.894322144511,12.949302066164,10.5175774010659,16.6739928541442,38.9792938360259,-2.14694531915911,7.53159193105855,7.81854982419836,28.1468581687612,9.42372428859779,4.44742942517942,10.4174138102122,18.7505685218432,81.9522471910112,41.7133579141863,66.2401597421854,78.2053035417686,113.424199136619,0.130716048235328,0.154816952100609,0.858507795449112,1.64114485259118,0.892882435838993,1.86821597679696,3.73809400431224,0.322687162747782,0.151688101564495,7.40054799551599,25,22.37567995,2,7
8.14160901339791,291.366296735311,290.985409753476,1786.41049799657,13.8774106477981,223.756800635869,223.991387848858,1065.93832646235,-1.53173341564597,125.839683876044,125.636255140033,618.574122460885,3.76894143488183,16.9461557150301,17.3455203269707,87.5781567923403,5.61439852119054,18.6722788624753,19.4700755727466,79.6262716935965,11.8609130153989,31.6029202486851,33.7069694218707,143.908737283064,5.28743047556567,71.2898672282519,71.3864112593563,292.544713531826,-3.06923987098154,70.1985460358077,70.1677354730906,293.247236722651,1.43463451012018,70.499261649837,70.3984790826091,289.481564120131,12.9365764208379,10.6989321270701,16.7797008813817,40.4204069419509,-2.33844879060419,7.83545293430028,8.16434108091016,28.4739676840217,9.47710466470336,4.20691189010538,10.3688854180999,17.1816876122084,80.498595505618,40.2783986213481,67.5621555151936,78.591115681494,109.477151777836,0.122311014485586,0.152751583910658,0.85657330418799,2.25272205017983,1.00904606768846,2.46830218941422,3.83144787080397,0.258197759491145,0.125241091439457,7.29634271281178,25,22.37567995,2,7
8.6681193425424,285.759949985794,285.398228607629,1762.42332701797,4.43313643698351,224.368616596948,224.357666288457,1072.02147829807,2.94244667262911,129.228379286579,129.088376263354,705.558105312772,4.37912041839618,16.6302242409907,17.1694626474449,87.7941352483548,6.07826332073194,18.2826884005606,19.2377750270153,77.033871932974,10.8173827282717,32.4600138333497,34.1691592187414,148.181687612208,7.48868142829564,72.7632843588562,73.066365384262,312.350793949994,-0.158738986537016,72.741303895876,72.6249213803908,290.658782161155,4.01994171448775,69.8455217897798,69.8539465200708,291.207434593098,13.0733543272588,10.9604165004826,17.0482366098972,43.2682226211851,-2.15480767412175,8.22489014614689,8.49198240311332,30.6546977857571,9.35068139009637,4.08515900539656,10.2017159536938,17.2203470975466,78.9887640449438,40.0396441196953,67.4452853689091,78.3628653852597,106.52466620497,0.122561275518334,0.155243184722933,0.853577849463562,2.80245456035898,1.16848179546506,3.03619592454868,4.9227969510074,0.319848168623017,0.135475527381378,7.5926654706876,25,22.37567995,2,7
9.76364717199608,275.620075880376,275.305014506464,1738.69872333889,3.62150957173975,229.220296223185,228.908344369465,1071.35603025824,10.0697504038239,129.823559107562,130.021287518304,739.489433777543,3.90791736426983,16.8688096219361,17.2908653361634,84.1597845601442,5.75577481208256,18.2077064457497,19.0674231488201,78.3710353081984,11.4945743444751,33.4366658271301,35.3060062237637,151.476660682225,6.60643048481866,76.5635158095044,76.7416138082063,327.817737106609,-2.96492079065963,75.9078335209152,75.870284505234,315.805356384048,1.43819064690875,76.029181453732,75.9518100500313,293.586256170975,12.8432049562248,11.0683360820241,16.9431471195247,44.8467983243567,-2.27918024600524,8.84505582063589,9.11930867322733,33.0984440454819,9.49841159237686,4.06084012015547,10.3277390381562,17.0029922202276,82.8651685393258,31.8459129026995,78.6646882785909,84.8855109638533,96.3797316870876,0.0685396101219973,0.12799971479186,0.859852368489967,1.81804473693297,0.588315104776059,1.91082404160923,2.36273201323991,0.185973728277794,0.124854448633952,7.08167384702777,25,22.37567995,2,7
5.38131936065207,290.533149211361,290.076032292808,1726.32905904055,8.44517193656218,236.675583203468,236.401258976668,1083.3951559583,4.60374144095754,126.726107586017,126.663192168962,707.126069428363,4.13832287735903,16.843790501612,17.317949471478,79.948533812089,5.00897261119864,18.6145705838489,19.2481868911767,76.7287851585876,11.9251379603478,33.7975955044717,35.7824444859881,148.508916816275,-1.72244584448374,82.5016884662067,82.486822249477,358.390027160046,-5.85032245660921,79.7034430880215,79.7773696750327,347.290623844026,-3.19706860958959,81.6843628274913,81.6195903116932,323.025961345432,12.5191282518483,11.0473396125473,16.6833573064365,45.6046678635547,-2.36107646145741,9.23812954436083,9.51910718103732,33.8033512866549,10.3207866955591,4.21563011723242,11.1458691266894,17.9193297426696,87.6825842696629,40.8309260346064,71.4117729879168,82.1996435923339,112.672567077945,0.104699455183678,0.137368058093747,0.876042341407815,1.95505406048174,0.827481061670212,2.1228872628856,3.53169646530681,0.191873743998061,0.137075226322389,6.90744486187809,25,22.37567995,2,7
4.66927159311141,317.534465261852,317.017882108831,1824.13153484704,-1.85344674837182,239.560837495511,239.226769982744,1099.05632584007,4.73866547632464,124.937622854364,124.821753341457,702.964063825075,3.52141932167549,16.8459461571142,17.1870624201063,78.0359664871341,4.37195787082234,19.0015326607626,19.4676687411298,78.3745661280668,12.3613406453525,33.5302247236901,35.6828380459674,151.058886894073,4.71922280132991,88.1114158995109,88.2296207558127,384.896783975383,1.06951652671867,81.8861272006713,81.8551753838814,340.58766912101,3.98768205440582,84.8877588665403,84.9601852967487,349.943357804945,12.2815259598421,11.1997482393208,16.6088804923857,45.7689407540395,-1.75464339768418,9.7636721510869,9.91049293250349,35.112866546978,10.582848884146,4.33747235240403,11.4344182424048,18.588390185518,89.1362359550562,41.7045129462573,64.7446140952087,76.9603264830989,114.604196847579,0.125096664071231,0.144208965630497,0.892935881172822,2.56034989410341,0.851505662078388,2.69817383059059,3.00061017244477,0.203889846782614,0.122123207394846,7.11645141254626,25,22.37567995,2,7
-8.13099480733857,321.63246048485,321.272770801819,1907.23343757921,10.937180249027,233.858461553898,233.870497163755,1150.46267307094,5.59649405909657,132.25354849503,132.154593556447,738.752779654927,1.94388253118306,17.1546795819889,17.2497670780135,77.2892878515866,4.00905697838336,18.7218130805069,19.1162391265324,76.9857570317172,13.4814156327278,36.0955806598833,38.4753848752085,156.39305804907,11.0446501159622,99.2844438876548,99.7421526934173,440.312641227069,0.396210225439432,87.1001170008298,86.9711190780276,345.974817068658,3.48663675968136,83.6726772247514,83.6209162527949,342.75866646465,12.6892574580732,11.2872290033911,16.9711522975191,46.3425493716337,-2.01922140002368,10.563450827204,10.7388710797874,37.9614602034712,9.4936097919983,4.42959312177128,10.4761943101078,18.4292040694199,84.6067415730338,40.5209557972657,71.3110371829387,81.9537615621899,112.339530793081,0.108254745975377,0.142703018110879,0.916793457523053,2.20149420623492,0.643914306647381,2.29369427241076,2.86664744113621,0.22825877007913,0.113240394442203,6.86183818323273,25,22.37567995,2,7
0.174990832090023,301.935639078157,301.493795009989,1860.68915123817,14.1719822607041,230.71445695366,230.781166017639,1110.62453815339,-3.19666014042056,132.649825736548,132.532560393372,714.930282571639,3.40028401415144,18.2300421607696,18.5295515638094,81.0718731298633,5.18254136249839,18.5017059727227,19.1929350682774,75.8190305206457,11.6877323750878,38.0152119573347,39.7264880718784,158.195810891679,6.36794498501889,100.547424132905,100.616735387986,446.479101708496,-1.42597237795967,90.7876779430826,90.6548743572028,374.417379947236,2.48517549401019,86.3193106596187,86.2171999920909,336.300211307862,12.972048476364,11.2290370073459,17.1454706875784,44.8239377618192,-2.17306566424464,10.8339442175532,11.0327450586542,38.2412926391383,9.40961170307188,4.66941521840972,10.501292156901,18.8517654099346,77.9634831460675,43.7235312726891,72.528369573709,84.6389564850089,120.949370790977,0.128217816970963,0.160064149188771,1.03658352770114,1.84651739355617,0.81756372702302,2.01934882454049,3.04218984188702,0.190181683791732,0.122417120452227,6.63825299051205,25,22.37567995,2,7
3.18833013701781,295.61205594636,295.14893883056,1787.61070053361,-2.63894192399916,225.921877045136,225.656991131098,1010.82617065961,-2.93031679255787,129.181882699526,129.00715402425,682.623662511923,4.13964176346545,19.3393168748616,19.7468045099282,81.5733093955726,6.40002866134639,17.3680592729957,18.4895757177665,71.834230999401,11.2697382581135,39.2676231278593,40.7916331721658,159.793536804307,2.57946463116117,98.2298407644714,98.1091422430361,442.207880001475,-2.50234609003038,81.4505927834801,81.3578242986078,354.865977846471,-0.0589336814415015,87.1014619653374,86.9650426554041,330.50337621856,13.6095185195518,10.857993344293,17.4009917016285,44.1526032315977,-2.21253909941416,11.6476903997248,11.8374544865353,41.476959904249,8.99171755502128,4.7959180854867,10.1876655610673,19.1370436864155,88.4129213483146,44.4783293925588,71.421260701543,84.1223126473773,120.917125675022,0.119766120396634,0.142998754187579,1.63087063062108,2.23655411245971,0.872479941696642,2.40064269530382,3.73256259389687,0.223864963900602,0.120188146582702,6.81591667544139,25,22.37567995,2,7
7.30731205882744,294.927811914904,294.45086255074,1673.13445576716,-6.40253186606063,251.338944901993,250.93400094958,1132.75831810049,3.11505488469896,136.458445814813,136.241569236214,704.517075296907,2.40863046288502,19.3408817372045,19.4606469558928,82.279473369241,5.74882089093744,15.7681452654785,16.7549838987558,69.4470377019745,12.1804012300343,38.1691892678859,39.9971313832696,158.811729503289,3.66918550029588,93.7611529198255,93.6532078569053,446.302428325365,-10.6675893533601,89.6599153879137,90.1477626298545,411.005545212369,-1.88597116585813,86.1632351306706,86.0185631823504,338.685646499424,10.671395382926,11.0545133227511,15.3649138393821,49.388988629563,-2.01591893038246,11.4238112508336,11.5786535581419,41.271394374626,11.581880789197,5.2817728059786,12.7272285371903,22.0915619389595,87.0435393258427,43.3981120394962,70.9799955517158,83.2018374334895,120.001382873862,0.118377867664447,0.144086038407429,1.76558283990503,2.3865357100211,0.661713752750735,2.47653023046143,2.76522075590103,0.128246591192495,0.135865537533203,7.41537794783878,25,22.37567995,2,7
-1.12699914775524,275.58119430323,275.155061721745,1630.22234378713,14.3918511182679,246.983835079837,247.060501599125,1155.07880561605,-4.53286871439028,155.112064842556,154.945069804177,847.845081658772,2.69531177596852,19.5466393273222,19.7012657396675,82.8782764811493,5.62654937733635,16.1344509542118,17.0634069229536,75.6021543985634,10.8851640643618,38.3147056600492,39.774052096935,159.534649910232,0.250833107704599,88.5070752378636,88.3711374668947,446.520613211317,11.1507853029289,88.3059306179897,89.019939320787,401.297784923396,2.16376274625847,92.0697328975829,91.9549379132656,395.773610105868,13.4131720462476,10.9700303606739,17.3238082293668,49.541113105924,-1.86375841942341,11.2561886218537,11.3919323772281,41.6521843207661,8.54009241502605,5.74252380665524,10.2960624659327,26.0789946140044,89.7191011235955,45.0509289322938,67.3208439292855,80.9282585307858,124.198599859727,0.130097688920347,0.146478019798927,1.03139196520883,2.53782653826501,0.694976056540032,2.63122915824157,2.73568489790563,0.162211992639055,0.107328589457691,7.33591995522241,25,22.37567995,2,7
3.65579707739747,270.73262528152,270.294548568538,1678.32256946303,-7.86228674049337,240.941613105959,240.671869328033,1144.60470791848,-3.20173195061891,147.52650506554,147.308876479884,769.871796097385,3.19253880826507,19.3920031431654,19.6203667950872,85.2982645122674,6.34814701210982,17.2068839095144,18.312954685435,75.5098743267501,10.5753263471191,40.0922315506484,41.3972438133447,156.685338120884,9.31172640520966,90.0234254617331,90.3562945070958,419.910452736894,-4.18016577273443,94.9700070264734,94.918365098179,360.329111087627,2.73336612968203,98.5556229973849,98.424861357628,404.015428529893,14.2161977118358,10.2168821712187,17.4968621674548,42.0810293237576,-1.60836794440715,11.9897634696474,12.0768820341223,43.1979652902454,7.71041218385903,6.04159158279089,9.78933795435699,23.1632555356082,89.2766853932584,43.2748910123908,64.2642408392576,77.4029347149478,119.51755553763,0.131809847865109,0.147784112790838,0.855025091273624,2.54401414408781,1.01756422344542,2.73989797620776,3.63276441116305,0.228322431344463,0.1158566853427,21.0675692940543,25,22.37567995,3,7
1.51836336728332,297.501277927983,297.041766943152,1648.74457997058,-2.59535401504378,236.500820308165,236.146394382446,1117.41234637523,-3.39686622887788,137.880178447825,137.709792840656,698.225402836917,4.10869842479496,19.8143083448288,20.2061630785347,87.1371633752254,6.76392101548936,15.1593833171338,16.5783756032974,72.4508677438655,10.3586524490651,37.4495884170494,38.8000688244522,154.528904847395,4.36131642158495,88.0073973318333,87.9799193301915,408.690221253357,-1.16219576935447,100.93019125309,100.780126463893,364.439606549918,1.32402575457162,86.2482732627565,86.1239027890992,337.895963054046,13.2482909091172,9.91401038130321,16.537802706072,38.934889287851,-2.51172982804251,11.8039371987015,12.0502420332551,41.9226810293238,8.73168932797639,6.79914894724147,11.0601830778328,24.3704368641522,102.51404494382,41.4698862531857,58.7238830758696,71.8287835382913,116.412096708824,0.124960863719941,0.133500562826246,0.804522616317578,2.83123523838473,1.96273279591283,3.4448009172501,8.14152943071268,0.392069601959599,0.153433205468517,7.9454664621419,25,22.37567995,3,7
6.82541727431701,338.118403791732,337.646799371556,1781.07524626721,-4.55768657215219,240.068737375215,239.732077941834,1128.26136628811,-8.68854091751591,150.261662600527,150.302410186559,801.434065252153,3.2443560414198,20.4905137837446,20.7132406331378,91.5861759425506,7.68817032704217,16.8918237096325,18.5405891654446,80.7908438061037,9.18109250817307,37.802041069108,38.8435484413933,152.840215439855,7.9218074552676,93.4048306443119,93.5934195443815,402.507972562927,-3.24249497010322,97.3464634516021,97.2463131097271,394.896491893628,1.88297414262971,92.2948212057419,92.1653183118509,349.135527151096,12.9426240162674,9.49611542741815,16.0436210106967,37.1837223219627,-2.43631888886131,12.3394234470223,12.5584588082478,43.6807301017356,9.55427774116023,7.19643385403403,11.9543964819628,26.4910233393167,91.7837078651686,41.6770865760541,62.0194855117133,74.6581737523268,114.819789518646,0.128335281115279,0.144276809339336,0.788119182420434,3.05207631808643,0.811457035798585,3.15806440185821,3.3251072287511,0.120414094798366,0.108894999214595,7.89017571710145,25,22.37567995,3,7
11.8934169339367,293.306498428834,293.093660493869,1587.18403457164,1.61690682555224,254.214354421203,253.836663431176,1179.24184233042,3.74124525486928,146.772618107342,146.596795459909,747.877923944905,3.90209765636249,21.3304288258358,21.6654805230482,93.9581089168164,6.25580298650564,18.6571127884467,19.6532339028923,85.95092758827,10.7747190929956,38.5438093489234,39.9645291054333,152.604667863553,5.26168946651703,105.087754002736,105.063980182927,463.77574095261,-0.223883428746903,96.8124878955073,96.6628899238633,386.88725423907,2.40760216520337,104.697381492673,104.563474605977,391.144662115288,12.7849810545632,9.21269212305499,15.7504179255261,37.4544584081386,-2.71432271395622,12.1374308702515,12.4194440644806,40.3772591262718,9.40720270835049,7.32403660359577,11.915593741493,26.48330341113,96.2921348314607,42.1578647221571,57.1519822241908,70.9565991249952,115.037639213339,0.141566871020544,0.145733250918112,0.787077450079749,2.92350748904994,1.06147056032527,3.11018338941866,3.99259218119601,0.203986333889417,0.0964503062140703,7.6041340669685,25,22.37567995,3,7
6.94833390816703,301.764421608216,301.43516062995,1696.04589900344,-5.45237759033981,240.690218412621,240.436413910589,1225.23748638767,7.08917109209058,144.192014770636,144.174175018826,714.166453130086,5.88181816818133,20.8509979316297,21.6493507895797,89.163614602035,5.80447310274941,20.3540727294404,21.1394750214642,95.3546977857566,10.346465194974,39.947427529172,41.2130259224738,156.57133453022,2.22639340135346,98.3424703799322,98.279879881899,449.301661394835,0.2236029757456,96.0503975974507,95.9585661372299,382.338717502757,1.19085787877087,105.185805302644,105.062889090965,396.601945017029,13.309948328161,9.16804648964323,16.1548904406067,37.5457211250739,-2.20330449887489,11.9589222465214,12.1450619897669,40.9034111310593,8.97853168124289,7.41592505931646,11.6387681321345,26.7976062238171,106.067415730337,40.8434437702974,56.1199143966127,69.3458769888402,113.200594852041,0.12795361558918,0.13099759698398,0.782091225037035,2.86092047416701,1.22599945953019,3.11244788800555,5.28970594452043,0.278503705206435,0.122718907778353,7.82420786268186,25,22.37567995,3,7
4.57311648686711,327.499488090683,327.019719012271,1809.81839492982,-0.254638032472146,241.637244495285,241.266006225591,1150.03291264779,3.40481353966553,161.22778826331,161.026227262464,812.943725043705,4.28687365643791,20.950166548055,21.357979946002,91.6283662477562,6.40147197845349,20.5169954367331,21.4623046018211,98.1095152603228,10.2933987394526,39.4571279695467,40.7229449691559,152.774266906043,9.42962036461834,114.254286936792,114.496576924536,491.025328361122,-5.98374135939696,105.042692717344,105.066230433805,434.109840458934,3.88838659949863,103.964978803465,103.927495611174,401.07409930576,13.2987497387356,9.07493226116313,16.0922497240259,38.3026929982038,-2.11213741064508,12.3755185627513,12.5440187945455,43.6053859964095,9.00732860613142,7.32477724876722,11.6083658504529,26.5291442250145,109.438202247191,39.1728264517039,65.3412632165928,76.1326538456826,112.439323233876,0.113061297832315,0.116443970352574,0.775915066580888,3.07642618563552,1.19890186882087,3.30170191229713,4.81297000378504,0.317292820036524,0.108366275594463,8.29236615013671,25,22.37567995,3,7
8.25606622255586,345.647236080024,345.272687366684,2011.11801698061,-7.2057651111306,240.131836091891,239.908770801932,1191.38986963771,-2.36120147810812,169.645465147576,169.4204037462,874.744643974859,5.4959438072084,21.3487264537499,22.0152478232755,92.7455415918616,6.53687461478631,19.7571123826304,20.7843208738554,93.6045481747452,9.18919310684565,40.9812710259685,41.9416808229296,157.410173548772,4.6429413573171,127.125565200537,127.032860771649,552.975937076429,-0.803617438325021,108.562213934345,108.42186474936,453.026746078159,-1.19651547912707,107.475555881181,107.413695307531,408.304353960815,12.8068494791766,8.97104451142295,15.6291089900828,39.7480550568515,-3.0088346174405,12.8207903446206,13.1592676207284,44.6560742070619,9.71031810072502,7.08335597641911,12.0192154681551,26.9791741472163,58.3637640449438,35.0007045468297,58.0048980610185,67.8801039716828,95.4318416373539,0.353676836140214,0.208287699262685,0.775384500615769,3.53346998253889,1.08021731197092,3.69484601434279,5.24233676809872,0.274049993292448,0.0941531665333456,8.20902836320831,25,22.37567995,3,7
0.548881442443661,379.909331195505,379.408963337118,2069.51677491664,-9.55843400428794,244.135244310789,244.051349936319,1241.91865665836,1.70306616027638,163.864548839665,163.961433813705,832.161803646794,4.67766983930615,22.5253705637073,23.0266218744844,98.3746259724714,5.49204650392442,19.7516067132123,20.5031088716395,92.7923399162175,10.2605207760428,41.8883395284449,43.0817861475701,162.155595451824,6.69023127066677,136.7617252577,136.749094974367,611.635819143607,1.60811376409358,115.685766545716,115.555253865686,464.603520146011,5.092027743149,109.849961472367,109.882745133214,422.506676718727,13.3040894971792,9.16758054287105,16.1500198692032,40.5625374027522,-1.75981171252559,12.9821748551987,13.098494094288,46.4596050269303,8.86646199262735,7.47095786964299,11.5889661782624,27.356074207062,59.5505617977528,13.945039382911,33.2678117078463,36.6624203700594,44.5842952144501,0.178358163538517,0.181550776131302,0.77605584328454,3.52012692084554,1.32221909859159,3.76018704269552,5.53224487925809,0.145834895299318,0.0919443405808448,7.96913985688097,25,22.37567995,3,7
2.38571279836388,389.609932484485,389.027315417805,2030.14736944928,12.0572350239827,249.241964452289,249.876699320929,1296.17581285002,10.9365486372725,169.779900720326,170.374465688827,906.225656409966,1.09009210564806,23.9556348654037,24.015291459812,101.533093955715,3.84206786166407,20.1249608804329,20.4583351341102,94.4991621783359,11.998088258259,41.6156888203012,43.2485473426276,156.834410532614,1.87125153336731,140.460124532476,140.340649322134,609.25649535444,-2.48572995022865,145.362047011815,145.173156642301,562.568399569639,-2.27692855853354,123.056749489536,122.90160361628,432.614033529456,13.4204498694584,9.16274160949806,16.2433796146734,40.2788749251939,-1.03263872326795,13.4680324967858,13.494279481049,47.3183722321966,8.91911463389868,7.99580769273719,11.971350442617,28.9190903650514,81.2710674157303,36.6291076845962,50.798573735129,62.557761947228,114.399308921063,0.325432193017397,0.169993999320935,0.775837682854154,2.68049546253629,0.854680498157761,2.81337817253671,3.66758042737971,0.22713113727496,0.16907133954655,7.49017119965925,25,22.37567995,3,7
12.5623144281993,414.971579521869,414.129703796161,2011.62219264565,26.5658309116843,240.362598697208,242.279336081671,1216.56473630988,-6.43124894919745,158.736208827356,158.542806063421,776.701193556877,2.68486355176984,23.8941895901143,24.8138236419996,100.106163973668,4.14501539185138,19.7423943286737,20.1245772260785,89.539437462597,11.6978963826566,41.703871952214,43.2323808770199,155.810532615199,-4.2198648810585,134.348949681252,134.10286166229,546.360141703899,-5.49006125489393,148.696712024399,148.433163356804,577.16650203539,-1.69239166945574,130.97902155171,130.798104747441,455.8466698346,13.5824247895766,8.75551002708016,16.1486639777037,39.0220227408731,-1.61603026431258,13.5275670080899,13.5919958815233,47.386116098145,8.90997284841813,8.26011918200723,12.1363395269951,30.7900658288454,84.7191011235955,42.9136908661989,65.3390142392731,78.1405423101695,115.572579345966,0.133892899497314,0.154460554477843,0.773555314358721,5.79452058189552,6.03310628565224,8.36360932602471,19.0906010404137,0.556841202277046,0.391064944486112,7.75590072904974,25,22.37567995,3,7
