OFS_FIB_MNF,OFS_FIB_MDF,EMG_EMG_MDF,IMU2_AccX_Mean,EMG_EMG_IMNF,EMG_EMG_MNF,OFS_FIB_IMNF,IMU2_AccZ_Mean,IMU2_AccZ_RMS,IMU2_AccZ_StdDev,fatigue_level
-0.566461,-0.699917,-0.547702,1.102111,-0.185572,0.445653,-0.266351,0.977212,0.301904,0.312347,1
-0.530358,-0.630037,-0.450408,1.132924,-0.308913,-0.299043,-0.278582,0.963382,0.29014,0.285819,1
-0.516457,-0.575227,-0.443439,1.156505,-0.242651,-0.295545,-0.285664,0.933202,0.278246,0.290352,1
-0.544948,-0.639708,-0.441746,1.169743,-0.27836,-0.513671,-0.286272,0.933883,0.28684,0.326894,1
-0.575012,-0.681235,-0.504011,1.136003,-0.316351,0.165273,-0.302476,0.933482,0.299866,0.383578,1
-0.565354,-0.669797,-0.548739,1.127149,-0.284349,-0.139885,-0.321867,0.945079,0.310547,0.408104,1
-0.566214,-0.709264,-0.370529,1.16977,-0.214541,-0.103523,-0.347768,0.92693,0.307887,0.427611,1
-0.448254,-0.464017,-0.64075,1.142525,-0.330056,-0.041316,-0.370743,0.933259,0.324084,0.482613,1
-0.470014,-0.454543,-0.515008,1.09328,-0.271141,-0.366391,-0.385213,0.995228,0.350922,0.488341,1
-0.46181,-0.452794,-0.458943,1.111026,-0.228582,-0.397738,-0.430458,1.025048,0.37062,0.517531,1
-0.44654,-0.414783,-0.45887,1.129444,-0.183153,-0.004249,-0.438579,0.990892,0.365815,0.55446,1
-0.433204,-0.409181,-0.409343,1.076741,-0.235066,0.018283,-0.464997,1.078653,0.401954,0.555936,1
-0.409142,-0.405519,-0.275595,1.067304,-0.272444,0.065344,-0.470432,1.096426,0.416193,0.583366,1
-0.474357,-0.47216,-0.170749,1.128871,-0.197322,0.142153,-0.478595,1.0114,0.382939,0.588392,1
-0.504079,-0.526317,-0.444482,1.152762,-0.196405,-0.332775,-0.483485,0.954108,0.362762,0.598651,1
-0.491202,-0.507673,-0.318698,1.141077,-0.290295,0.052252,-0.486097,0.961104,0.364044,0.592978,1
-0.436673,-0.412401,-0.444373,1.136504,-0.245658,-0.260847,-0.487503,0.980829,0.36872,0.581033,1
-0.433852,-0.393503,-0.477146,1.095334,-0.22964,-0.525563,-0.489728,0.993938,0.365171,0.547134,1
-0.438316,-0.398706,-0.188916,1.102461,-0.25133,-0.048771,-0.489389,1.024229,0.375219,0.538447,1
-0.45704,-0.420791,-0.258441,1.113697,-0.287607,-0.21717,-0.490193,0.99179,0.349408,0.488474,1
-0.485531,-0.467591,-0.406201,0.613128,-0.256251,-0.587676,-0.485188,1.798067,0.697836,0.50047,1
-0.549465,-0.564397,-0.171131,0.920934,-0.274154,-0.050304,-0.485537,1.33366,0.510589,0.563785,1
-0.483773,-0.4537,-0.148882,1.061363,-0.261659,-0.24688,-0.480741,1.162095,0.424948,0.509075,1
-0.47961,-0.431678,-0.295606,1.048088,-0.292888,-0.154847,-0.459857,1.078307,0.37568,0.448879,1
-0.526366,-0.480753,-0.113604,1.106344,-0.288113,-0.167785,-0.374453,1.094339,0.373419,0.410033,1
-0.517176,-0.51223,-0.350767,1.044721,1.387605,-0.41854,1.309156,1.024,0.351891,0.444226,1
-0.485917,-0.520151,-0.448613,0.977026,3.123772,-0.367838,1.882395,0.815334,0.237617,0.320983,2
-0.518003,-0.535519,-0.394895,-0.810771,-0.189829,-0.091761,0.150408,-0.815959,-0.658134,-0.673453,2
-0.532063,-0.520525,-0.465512,-0.814825,-0.246408,-0.545982,-0.222797,-0.815427,-0.657257,-0.672272,2
-0.520429,-0.523231,-0.479881,-0.809396,-0.254269,-0.477695,-0.242921,-0.819623,-0.65991,-0.673567,2
-0.534419,-0.558022,-0.444979,-0.798623,-0.191016,-0.47645,-0.251857,-0.830396,-0.665979,-0.675539,2
-0.542852,-0.519479,-0.454321,-0.810214,-0.217334,-0.53182,-0.239833,-0.812615,-0.658329,-0.677052,2
-0.567368,-0.564106,-0.481804,-0.819043,-0.244618,-0.393143,-0.249677,-0.797037,-0.650705,-0.676768,2
-0.531018,-0.493497,-0.45571,-0.814046,-0.182068,-0.444998,-0.24858,-0.809576,-0.656597,-0.676415,2
-0.52242,-0.485937,-0.492267,-0.811133,-0.253947,-0.623926,-0.266985,-0.815053,-0.65929,-0.676566,2
-0.490525,-0.404017,-0.474331,-0.814288,-0.329738,-0.495935,-0.294373,-0.81316,-0.658452,-0.676712,2
-0.526289,-0.478478,-0.39282,-0.816439,-0.271013,-0.541924,-0.313146,-0.80769,-0.65584,-0.676717,2
-0.478659,-0.433231,-0.428541,-0.829302,-0.225458,-0.653197,-0.350898,-0.793264,-0.648385,-0.675693,2
-0.487424,-0.481469,-0.391249,-0.834881,-0.204071,-0.457093,-0.371463,-0.785945,-0.644029,-0.673931,2
-0.504803,-0.486856,-0.311728,-0.818049,-0.222837,-0.174535,-0.383284,-0.806971,-0.654787,-0.675257,2
-0.529551,-0.499942,-0.472148,-0.818327,-0.240822,-0.313969,-0.386168,-0.805847,-0.655326,-0.677586,2
-0.528815,-0.484156,-0.410065,-0.815338,-0.18968,-0.180674,-0.390632,-0.808508,-0.657185,-0.678765,2
-0.687881,-0.656799,-0.474495,-0.820368,-0.277872,-0.470126,-0.381281,-0.805399,-0.655784,-0.679001,2
-0.58141,-0.597433,-0.400366,-0.82745,-0.307942,-0.457369,-0.357153,-0.78809,-0.646687,-0.677502,2
-0.521348,-0.55408,-0.49106,-0.832643,-0.27187,-0.431389,-0.331975,-0.782575,-0.643479,-0.676322,2
-0.570939,-0.563624,-0.544942,-0.823732,-0.315813,-0.3787,-0.29642,-0.8055,-0.654133,-0.67543,2
-0.512158,-0.453605,-0.489277,-0.817552,-0.354402,-0.461028,-0.11789,-0.807268,-0.653854,-0.673108,2
-0.537045,-0.561748,-0.502798,-0.803621,-0.323739,-0.388201,0.767802,-0.816063,-0.657341,-0.671883,2
-0.541132,-0.55486,-0.4077,-0.86783,-0.220278,-0.594939,0.968569,-0.761548,-0.629104,-0.667178,2
-0.506623,-0.539701,-0.580796,-0.807912,-0.233991,-0.521502,-0.125628,-0.825568,-0.656136,-0.662717,2
-0.501582,-0.531425,-0.529068,-0.790363,2.135961,-0.378564,-0.388475,-0.84303,-0.66177,-0.659821,3
-0.521749,-0.621938,-0.301143,-0.811515,-0.128789,-0.024521,-0.463741,-0.821536,-0.64764,-0.652486,3
-0.511814,-0.553649,-0.571297,-0.818195,-0.138332,-0.611875,-0.488188,-0.804223,-0.637697,-0.648639,3
-0.472852,-0.544422,-0.646785,-0.82164,-0.1877,-0.431182,-0.489741,-0.807318,-0.638128,-0.647404,3
-0.512936,-0.6378,-0.487445,-0.810168,-0.149717,-0.270064,-0.497172,-0.81634,-0.641206,-0.646514,3
-0.556788,-0.730031,-0.574506,-0.810412,-0.068918,-0.186198,-0.506376,-0.815734,-0.641544,-0.647396,3
0.151708,-0.148002,-0.660718,-0.821162,-0.083301,-0.279695,-0.507166,-0.800939,-0.636976,-0.649734,3
-0.364521,-0.317439,-0.674117,-0.810296,-0.124704,-0.556911,-0.506166,-0.818699,-0.64176,-0.645981,3
0.06854,-0.390677,-0.206288,-0.807753,-0.207369,-0.381139,-0.506491,-0.817591,-0.637508,-0.640899,3
-0.495448,-0.489112,1.14026,-0.804213,-0.161507,0.331735,-0.509894,-0.817783,-0.635674,-0.63834,3
-0.551541,-0.548453,-0.41712,-0.810741,-0.110331,-0.297603,-0.509676,-0.80707,-0.624196,-0.629272,3
-0.53618,-0.556558,-0.513346,-0.805989,-0.155747,-0.654847,-0.50039,-0.823948,-0.628259,-0.626497,3
-0.543414,-0.597426,-0.509051,-0.807472,-0.207934,-0.435517,-0.49067,-0.823642,-0.62596,-0.624034,3
-0.570869,-0.664347,-0.491497,-0.817979,-0.179316,-0.596193,-0.485683,-0.806573,-0.617781,-0.621982,3
-0.551703,-0.631913,-0.468514,-0.819206,-0.148902,-0.22202,-0.479315,-0.808252,-0.620013,-0.623893,3
-0.506322,-0.57273,-0.57962,-0.796722,-0.178589,-0.663688,-0.474854,-0.838989,-0.630104,-0.622693,3
-0.520568,-0.581824,-0.58947,-0.798626,-0.122127,-0.400499,-0.470395,-0.822951,-0.621746,-0.61942,3
-0.395244,-0.316063,-0.609226,-0.807583,-0.056553,-0.519396,-0.480261,-0.815157,-0.618533,-0.618744,3
-0.440674,-0.437977,-0.567743,-0.805662,-0.044419,-0.491972,-0.487178,-0.815183,-0.617857,-0.61794,3
-0.492713,-0.54697,-0.602499,-0.811012,-0.102235,-0.522925,-0.487512,-0.817725,-0.619278,-0.618564,3
-0.529943,-0.599594,-0.419164,-0.808319,-0.051378,-0.528038,-0.492606,-0.821179,-0.621506,-0.619725,3
-0.510395,-0.596564,-0.425496,-0.804011,-0.033905,-0.302419,-0.502229,-0.814549,-0.62082,-0.621652,3
-0.492315,-0.57768,-0.510155,-0.809037,-0.075174,-0.141749,-0.502814,-0.817461,-0.620101,-0.619624,3
0.250045,-0.093015,-0.626398,-0.791642,-0.069808,-0.404737,-0.498337,-0.844517,-0.626393,-0.616774,3
0.896359,0.451352,-0.513388,-0.795617,0.039871,-0.510318,-0.484404,-0.840427,-0.628886,-0.620824,3
-0.336898,-0.538136,-0.667633,-0.797986,0.01949,-0.562397,-0.416306,-0.828338,-0.624123,-0.619976,3
0.573397,0.402898,-0.531167,-0.814352,-0.054493,-0.528162,0.378793,-0.813757,-0.617115,-0.617647,3
-0.061304,-0.69915,-0.097603,-0.809441,0.465053,-0.581071,2.483678,-0.801033,-0.616053,-0.621698,3
-0.884974,-0.070081,0.190354,1.084333,5.289118,-0.618982,0.425627,1.099375,0.341282,0.249965,1
-0.685024,-0.647578,-0.364815,0.943596,-0.337687,-0.34021,-0.193096,1.010731,0.291473,0.204532,1
0.154614,-0.245968,-0.552233,0.997179,-0.277386,-0.502975,-0.28756,1.127807,0.325616,0.228213,1
0.573267,0.123703,-0.043145,0.836135,-0.334368,-0.544293,-0.327869,1.060076,0.329942,0.24107,1
-0.419203,-0.438358,-0.421535,0.970908,-0.329222,-0.335867,-0.356442,1.022445,0.32682,0.240936,1
-0.465874,-0.519733,1.536793,0.956964,-0.344653,1.087512,-0.395086,0.991203,0.32418,0.241345,1
-0.564306,-0.598263,-0.410156,0.993786,-0.357717,1.761053,-0.395364,1.002897,0.360777,0.27886,1
-0.504664,-0.530012,-0.151642,0.951953,-0.375748,0.377557,-0.403447,0.950875,0.42613,0.352741,1
-0.486806,-0.527173,-0.03768,1.02265,-0.371451,1.733248,-0.439242,1.005048,0.522588,0.448329,1
-0.500477,-0.498928,-0.250513,1.048723,-0.376913,0.069447,-0.480564,1.042288,0.527003,0.449626,1
-0.517977,-0.569277,0.871707,1.003314,-0.431969,0.393855,-0.494199,0.950037,0.538362,0.469291,1
-0.332897,-0.480449,-0.451852,0.946968,-0.412683,-0.447452,-0.524825,0.877461,0.549953,0.486931,1
-0.61365,-0.697205,-0.293683,0.938442,-0.368702,0.372089,-0.549342,1.249401,0.670438,0.579938,1
-0.574255,-0.62967,-0.706647,1.010229,-0.206016,-0.447651,-0.557158,0.924516,0.660935,0.596521,1
-0.585005,-0.609423,-0.502118,1.028313,-0.351853,-0.157811,-0.552611,0.865849,0.653618,0.593486,1
-0.556594,-0.570341,4.013568,1.03576,-0.18615,1.510475,-0.540279,0.854033,0.743107,0.684894,1
-0.542304,-0.590823,-0.469369,1.077138,-0.369681,-0.374512,-0.533012,0.732253,0.793198,0.742908,1
-0.542572,-0.589277,3.281724,1.06547,-0.450898,1.269628,-0.525351,0.790858,0.875957,0.822214,1
-0.531557,-0.626115,1.594538,1.037828,-0.454423,0.839661,-0.517988,0.749188,0.834269,0.782579,1
-0.524887,-0.63377,2.712974,1.117523,-0.40262,1.102668,-0.506418,0.85347,0.8544,0.79651,1
-0.525414,-0.627268,0.697149,1.130507,-0.427947,0.771496,-0.492802,0.641342,0.902854,0.856827,1
-0.534587,-0.632578,-0.53124,1.181002,-0.402668,-0.328031,-0.325625,0.608461,0.986557,0.941604,1
-0.50154,-0.607737,2.091155,1.198281,-0.373354,1.049949,0.762085,0.608075,1.058589,1.012851,1
-0.541171,-0.670006,1.076042,1.133116,-0.401668,0.765094,0.945834,0.551466,1.107005,1.063172,1
-0.530594,-0.640519,-0.243562,1.10667,0.489721,0.344342,-0.479745,0.732287,1.24368,1.189798,1
-0.51053,-0.568542,2.443268,-0.773587,0.240631,0.957304,-0.504378,-0.75231,-0.432774,-0.405912,2
-0.476745,-0.513985,2.358118,-1.041091,-0.450049,0.795381,0.447046,-0.975309,-0.678151,-0.638876,2
-0.493558,-0.566197,2.32116,-1.040344,-0.463906,0.683865,3.842408,-0.973027,-0.677494,-0.638473,2
-0.510194,-0.589435,1.868671,-1.042119,-0.179281,0.567067,2.468557,-0.974122,-0.676123,-0.637158,2
-0.464784,-0.57031,3.201123,-1.044657,1.584437,1.187672,0.141831,-0.975424,-0.672801,-0.63412,3
-0.471671,-0.58069,1.258207,-1.043321,-0.21504,0.351053,-0.106474,-0.974547,-0.672323,-0.633771,3
-0.455338,-0.533934,1.374723,-1.042257,-0.15926,0.471713,-0.167481,-0.973507,-0.669087,-0.630991,3
-0.486712,-0.529289,1.005674,-1.041108,-0.277338,0.39707,-0.176742,-0.974293,-0.66898,-0.630846,3
-0.499891,-0.558136,1.300534,-1.039915,-0.267044,0.539575,-0.21037,-0.974973,-0.668579,-0.630443,3
-0.451805,-0.532787,3.555857,-1.040857,-0.231853,3.505755,-0.197994,-0.973922,-0.666516,-0.628686,3
-0.494818,-0.56773,8.126941,-1.038319,-0.326706,12.607926,-0.130388,-0.973752,-0.666488,-0.628667,3
-0.468338,-0.529422,3.14419,-1.043591,-0.22282,1.19594,-0.147746,-0.972256,-0.670806,-0.632607,3
0.031525,-0.251748,3.500016,-1.042852,-0.252722,1.358402,-0.143804,-0.974002,-0.675296,-0.636443,3
1.191781,0.331156,3.261664,-1.039625,-0.198036,1.314154,-0.007509,-0.973298,-0.675178,-0.636396,3
0.163527,-0.103579,1.908268,-1.043212,-0.091057,1.011286,0.983805,-0.974451,-0.672908,-0.634296,3
0.044984,0.07971,-0.470407,-1.039483,2.007628,-0.224921,3.423185,-0.975689,-0.671095,-0.632587,3
-0.679209,-0.158592,0.015892,1.084333,5.073458,-0.789783,0.821782,1.099375,0.341282,0.249965,1
1.103158,0.327689,-0.104051,1.085363,-0.333698,-0.825411,-0.606663,1.145512,0.360722,0.264219,1
-0.618617,-0.213858,-0.10123,1.104353,-0.342669,-0.810548,-0.671489,1.247019,0.356566,0.232024,1
-0.576725,-0.211196,0.031602,1.156712,-0.284695,-0.811668,-0.667155,1.205254,0.352924,0.23836,1
0.059062,-0.447388,-0.298177,1.12219,-0.356557,-0.1009,-0.666523,1.113983,0.333823,0.234706,1
0.020191,-0.436203,-0.69619,1.103449,-0.385918,-0.638897,-0.678051,1.134444,0.409049,0.329609,1
0.063122,-0.319783,-0.34418,1.042583,-0.308866,-0.143087,-0.686996,1.124974,0.442675,0.376294,1
0.039192,-0.337198,-0.622995,1.14966,-0.373266,-0.749217,-0.689905,1.162433,0.438187,0.361458,1
0.08992,-0.375804,-0.44208,1.147759,-0.313941,-0.742214,-0.697757,1.181358,0.422306,0.336442,1
0.222264,-0.223383,-0.530445,1.088318,-0.363266,-0.433882,-0.70613,1.087631,0.388637,0.314114,1
0.210883,-0.346057,-0.293446,1.137702,-0.354332,-0.22018,-0.706474,1.15348,0.390462,0.301014,1
0.215889,-0.230094,-0.602208,1.100798,-0.392618,-0.778678,-0.704747,1.147708,0.379165,0.287263,1
0.510958,-0.150892,-0.370838,1.089916,-0.370648,-0.516625,-0.693015,1.11893,0.401254,0.323422,1
0.227885,-0.249942,-0.560591,1.125283,-0.293678,-0.728318,-0.690422,1.112449,0.429701,0.362154,1
0.227387,-0.297831,-0.410296,1.1295,-0.384048,-0.739062,-0.677426,1.070872,0.426201,0.366896,1
0.185625,-0.300164,-0.505545,1.166673,-0.306992,-0.615589,-0.676776,1.108185,0.443282,0.380628,1
0.240608,-0.258275,-0.457681,1.168056,-0.331621,-0.723979,-0.672234,1.085022,0.456919,0.402882,1
0.255599,-0.209492,-0.547417,1.124004,-0.433402,-0.65203,-0.671281,0.940484,0.424975,0.392687,1
0.25407,-0.248947,-0.327535,1.116533,-0.399078,-0.598889,-0.675325,0.978279,0.397829,0.350246,1
0.261823,-0.198655,-0.381368,1.13276,-0.268411,-0.58474,-0.683146,1.09204,0.394343,0.320736,1
0.198917,-0.272039,-0.424083,1.11621,-0.324358,-0.615137,-0.687112,1.142148,0.381987,0.29279,1
-0.51346,-0.782826,-0.345641,1.170599,-0.314327,-0.750303,-0.701064,1.054668,0.373937,0.302609,1
-0.646858,-0.862332,-0.456001,1.10106,-0.307695,-0.557884,-0.703923,1.030626,0.439981,0.392155,1
-0.641313,-0.860716,-0.804287,1.143633,-0.278077,-0.529634,-0.694158,0.962541,0.470145,0.443793,1
-0.647782,-0.854651,-0.794782,1.16751,2.432667,-0.632839,-0.398523,0.884862,0.472945,0.461968,1
-0.674701,-0.879398,-0.525708,1.234876,1.69426,0.457116,-0.348074,0.886172,0.518144,0.517011,2
-0.67405,-0.878206,0.85721,-0.912154,-0.254657,0.830213,-0.662719,-0.895206,-0.661147,-0.626602,2
-0.686208,-0.876641,-0.11483,-0.959274,-0.184083,0.50029,-0.667031,-0.943613,-0.689044,-0.653131,2
-0.647414,-0.833517,-0.746414,-0.963518,-0.295482,-0.574496,-0.660414,-0.943309,-0.691856,-0.655878,2
-0.677495,-0.861039,-0.514626,-0.964914,-0.427751,0.026475,-0.657071,-0.940519,-0.692292,-0.656901,2
-0.694594,-0.863206,-0.533205,-0.962239,-0.297615,-0.054652,-0.648229,-0.944497,-0.695377,-0.659008,2
-0.682946,-0.838232,-0.255711,-0.962113,-0.314122,0.578113,-0.648528,-0.941995,-0.696903,-0.661058,2
-0.647037,-0.802845,-0.276256,-0.965262,-0.32505,0.504309,-0.663767,-0.943633,-0.703397,-0.667059,2
-0.62056,-0.771653,-0.687225,-0.958322,6.572258,-0.525267,-0.624579,-0.944736,-0.706616,-0.669995,2
-0.648972,-0.840969,-0.773813,-0.964047,0.232289,-0.644315,-0.266412,-0.945452,-0.710424,-0.673702,3
-0.647285,-0.833796,-0.743581,-0.963813,-0.382892,-0.530514,-0.464441,-0.942726,-0.712319,-0.676463,3
-0.649143,-0.825709,-0.735308,-0.96224,-0.3587,-0.671642,-0.58898,-0.942069,-0.709695,-0.673906,3
-0.673983,-0.8523,-0.622261,-0.962091,-0.320285,-0.018553,-0.602122,-0.942745,-0.708065,-0.672043,3
-0.688152,-0.871387,-0.655077,-0.962895,-0.332807,-0.145736,-0.605784,-0.945454,-0.708524,-0.671735,3
-0.696664,-0.8773,-0.724444,-0.962436,-0.375416,-0.40099,-0.607444,-0.945097,-0.710774,-0.674133,3
-0.672422,-0.85756,-0.735848,-0.961487,-0.367348,-0.284479,-0.609915,-0.94592,-0.716134,-0.67954,3
-0.62705,-0.794651,-0.691811,-0.96414,-0.355734,-0.504793,-0.615116,-0.944613,-0.71867,-0.682691,3
-0.622436,-0.781584,-0.693734,-0.963133,-0.37783,-0.469242,-0.622303,-0.943714,-0.717415,-0.681627,3
-0.61824,-0.78621,-0.443445,-0.960398,-0.367609,0.364244,-0.621766,-0.943353,-0.717354,-0.681687,3
-0.654784,-0.837655,-0.694037,-0.963302,-0.367022,-0.413303,-0.622739,-0.943217,-0.719004,-0.683584,3
-0.645282,-0.805538,-0.66019,-0.963128,-0.294536,-0.168449,-0.622188,-0.944219,-0.719766,-0.684061,3
-0.639417,-0.81133,-0.691295,-0.963334,-0.332649,-0.52774,-0.624947,-0.943148,-0.718318,-0.682834,3
-0.660532,-0.848143,-0.735211,-0.960768,-0.37133,-0.54993,-0.622005,-0.943921,-0.714675,-0.678608,3
-0.615151,-0.757775,-0.643218,-0.961813,-0.257015,0.07722,-0.629798,-0.942924,-0.709731,-0.673692,3
-0.62324,-0.782357,-0.6027,-0.963273,-0.247551,-0.274761,-0.639644,-0.944204,-0.707069,-0.670605,3
-0.629706,-0.76787,-0.565941,-0.966112,-0.363082,0.465237,-0.636099,-0.944082,-0.705722,-0.669266,3
-0.639143,-0.772959,-0.612684,-0.959102,-0.30747,-0.058142,-0.635188,-0.94663,-0.705572,-0.668466,3
-0.637836,-0.802218,-0.586522,-0.964139,-0.310503,-0.334818,-0.644591,-0.938068,-0.701936,-0.667072,3
-0.623269,-0.796698,-0.519502,-0.970386,-0.39033,0.479583,-0.65263,-0.941087,-0.705789,-0.670153,3
-0.334607,-0.29574,-0.383613,-0.954784,-0.308363,0.591363,-0.65512,-0.944185,-0.705255,-0.668769,3
-0.223252,-0.42901,-0.650443,-0.965939,-0.338758,-0.512393,-0.65774,-0.943173,-0.706675,-0.670484,3
-0.632388,-0.871419,-0.035333,-0.963117,-0.412755,0.065683,-0.652901,-0.944677,-0.704282,-0.667667,3
-0.630925,-0.769201,-0.421948,-0.966411,-0.392265,-0.147208,-0.651821,-0.943769,-0.701803,-0.665368,3
-0.701169,-0.854581,-0.682245,-0.960128,-0.356167,0.13291,-0.661736,-0.941295,-0.700408,-0.66467,3
-0.645106,-0.831749,-0.63873,-0.962674,-0.403302,-0.137105,-0.655214,-0.942134,-0.696004,-0.660147,3
-0.601406,-0.80434,-0.649806,-0.963578,-0.403187,-0.118724,-0.643183,-0.941371,-0.696524,-0.660821,3
-0.579997,-0.749442,-0.651286,-0.964937,-0.324394,-0.203955,-0.651224,-0.942321,-0.698297,-0.662337,3
-0.628761,-0.789416,-0.784822,-0.962283,-0.357487,-0.486005,-0.659769,-0.945029,-0.700719,-0.664079,3
-0.652099,-0.806774,-0.667202,-0.959355,-0.413675,-0.428509,-0.656107,-0.948093,-0.702501,-0.665106,3
-0.646284,-0.810507,-0.484679,-0.961422,-0.336171,0.197123,-0.650789,-0.947193,-0.701643,-0.664472,3
-0.628272,-0.807401,-0.653045,-0.963113,-0.353169,-0.296957,-0.636941,-0.943363,-0.697034,-0.660859,3
-0.602298,-0.794866,-0.655726,-0.964515,-0.400146,-0.273213,-0.633831,-0.942808,-0.692111,-0.656256,3
-0.630345,-0.84327,-0.612362,-0.964318,-0.437393,-0.033394,-0.63236,-0.944311,-0.691909,-0.655725,3
-0.622521,-0.814207,-0.740367,-0.961851,-0.437624,-0.50163,-0.639115,-0.944549,-0.694755,-0.658394,3
-0.616753,-0.800145,-0.747809,-0.962677,-0.390811,-0.444232,-0.637276,-0.946319,-0.699359,-0.662464,3
-0.583492,-0.756419,-0.59237,-0.961362,-0.383074,0.107153,-0.631981,-0.946662,-0.702555,-0.665492,3
-0.55907,-0.719714,-0.634623,-0.962621,-0.341996,-0.253155,-0.628227,-0.944856,-0.702837,-0.666205,3
-0.566891,-0.720601,-0.431356,-0.961853,-0.337369,0.551766,-0.613783,-0.943569,-0.701405,-0.665101,3
-0.607222,-0.793827,-0.600577,-0.962416,-0.414224,-0.064937,-0.614495,-0.946797,-0.704004,-0.666877,3
-0.631255,-0.857794,-0.539914,-0.962667,-0.392788,-0.036514,-0.618637,-0.942192,-0.701626,-0.665668,3
-0.651018,-0.81543,-0.419237,-0.967629,-0.330163,0.52121,-0.615362,-0.941521,-0.700562,-0.664773,3
-0.680867,-0.817826,-0.649963,-0.960563,-0.37072,-0.309659,-0.593898,-0.945331,-0.704304,-0.667532,3
-0.67804,-0.908625,-0.772266,-0.961527,-0.448082,-0.370902,-0.579698,-0.945638,-0.706557,-0.669707,3
-0.618031,-0.845139,-0.722424,-0.964959,-0.446113,-0.185102,-0.554306,-0.94274,-0.714196,-0.678495,3
-0.604292,-0.765234,-0.60185,-0.966622,-0.452398,-0.443151,-0.305421,-0.940796,-0.714979,-0.679974,3
-0.714867,-0.890735,-0.654664,-0.96098,-0.054099,-0.367077,0.114201,-0.944123,-0.718798,-0.683007,3
-0.819618,-0.637813,-0.230508,1.084333,5.41786,-0.348965,3.840015,1.099375,0.341282,0.249965,1
0.225465,-0.017261,-0.086169,0.988152,-0.209109,-0.501758,1.353559,0.970744,0.322407,0.25088,1
-0.238725,-0.366482,-0.337841,1.015674,-0.146638,-0.55836,0.311971,0.885015,0.335468,0.280377,1
0.584006,0.098855,2.07781,0.946545,-0.216551,1.04297,0.128857,0.98098,0.373272,0.309576,1
0.855427,0.529882,-0.084926,1.001353,-0.245028,-0.136936,0.070969,1.058423,0.420749,0.352969,1
0.726673,0.191295,7.908933,1.088144,-0.229065,7.18557,0.04699,0.880591,0.430641,0.392938,1
0.859055,0.419895,6.841589,1.107448,-0.22906,6.016989,0.02487,0.826355,0.460503,0.433961,1
0.689178,0.138481,1.782114,1.056561,-0.228182,1.001643,0.001521,0.717276,0.431758,0.416332,1
0.484434,0.227195,-0.096833,1.189396,-0.229368,1.749531,0.023632,0.799054,0.457145,0.43456,1
-0.078235,-0.318567,0.537597,1.087967,-0.201023,0.527476,0.022062,0.914613,0.502238,0.469097,1
0.668645,0.299894,-0.486511,1.094189,-0.252693,0.011269,0.038669,1.051132,0.575635,0.534185,1
0.541555,0.205046,-0.066686,0.983174,-0.214017,-0.003613,0.049923,0.85671,0.557203,0.539857,1
0.447489,0.033284,0.881776,1.106393,-0.180742,0.552228,0.062854,0.699431,0.556731,0.558287,1
0.643546,0.206852,3.274621,1.246999,-0.280511,1.331739,0.078885,0.706437,0.494606,0.488044,1
0.855442,0.332854,-0.065922,1.421917,-0.243059,-0.418992,0.070278,0.716013,0.545353,0.543638,1
0.38238,0.095693,0.095098,1.094102,-0.273974,0.002826,0.067771,0.66496,0.514073,0.514954,1
0.537335,0.269457,0.193878,1.071411,-0.28099,-0.286036,0.04366,1.10074,0.576556,0.52854,1
0.907186,0.148798,0.160407,1.084273,-0.235211,-0.185424,0.016944,0.97711,0.618077,0.592946,1
0.355456,0.241776,-0.024894,0.964144,-0.227132,0.159102,-0.001797,0.857974,0.591554,0.578606,1
0.180867,-0.156786,0.679079,1.105518,-0.214751,2.149813,-0.011684,0.742555,0.535396,0.529389,1
0.404264,0.108449,-0.217619,1.07382,-0.224386,-0.185337,-0.000713,0.754145,0.755905,0.768057,1
0.541057,0.179178,0.150223,0.892913,-0.274915,-0.377295,0.073853,0.988393,1.263381,1.298539,1
0.67747,0.237277,-0.147791,0.799917,-0.176059,-0.30113,0.696586,1.06233,1.444662,1.487308,1
0.151381,-0.145753,-0.066674,0.939665,-0.190632,-0.351862,1.670451,1.121334,1.43578,1.472366,1
0.123911,-0.00567,0.619872,0.804556,-0.260741,0.385762,4.4995,0.792988,1.391817,1.450409,1
0.294622,0.007289,-0.28923,1.06797,1.699463,-0.512523,-0.036456,1.186275,1.491741,1.52565,1
-0.045763,-0.144796,2.975673,-0.602623,-0.030153,2.346063,-0.237542,-0.498954,-0.217664,-0.190436,2
-0.331557,-0.45754,4.898887,-1.002547,-0.057025,5.579676,-0.274305,-0.926166,-0.612384,-0.585075,2
0.045193,-0.115822,5.848065,-1.011055,-0.104413,6.718162,-0.269099,-0.923302,-0.601747,-0.575807,2
0.251141,-0.010043,1.277836,-1.028017,-0.236255,0.638914,-0.201661,-0.940463,-0.596063,-0.569039,2
0.715301,0.475681,2.721071,-1.006152,-0.118312,1.024069,1.232366,-0.924292,-0.58435,-0.560102,2
0.417126,0.209166,0.226517,-1.022113,-0.091891,0.98251,0.574758,-0.936052,-0.585259,-0.559652,2
0.07316,-0.072362,0.248997,-1.01804,-0.124902,0.015366,-0.217429,-0.928784,-0.582685,-0.558067,2
0.324671,0.18395,0.090603,-0.997682,0.917186,-0.500627,-0.343749,-0.918984,-0.581797,-0.558246,3
