OFS_FIB_MNF,OFS_FIB_MDF,EMG_EMG_MDF,IMU2_AccX_Mean,EMG_EMG_IMNF,EMG_EMG_MNF,OFS_FIB_IMNF,IMU2_AccZ_Mean,IMU2_AccZ_RMS,IMU2_AccZ_StdDev,fatigue_level
0.127954,0.130998,0.122719,13.309948,7.824208,0.278504,0.782091,8.978532,11.638768,7.415925,3
0.113061,0.116444,0.108366,13.298750,8.292366,0.317293,0.775915,9.007329,11.608366,7.324777,3
0.353677,0.208288,0.094153,12.806849,8.209028,0.274050,0.775385,9.710318,12.019215,7.083356,3
0.178358,0.181551,0.091944,13.304089,7.969140,0.145835,0.776056,8.866462,11.588966,7.470958,3
0.325432,0.169994,0.169071,13.420450,7.490171,0.227131,0.775838,8.919115,11.971350,7.995808,3
0.133893,0.154461,0.391065,13.582425,7.755901,0.556841,0.773555,8.909973,12.136340,8.260119,3
0.114843,0.145097,0.134313,13.283717,8.052417,0.265767,0.773701,9.418985,13.168583,9.196583,3
0.120060,0.143818,0.118449,13.501165,7.789273,0.100539,0.779932,8.617072,12.803192,9.483195,3
0.117603,0.137369,0.119157,13.433301,7.486900,0.201981,0.786454,8.631617,13.009957,9.737581,3
0.108279,0.126809,0.122051,12.952534,7.652712,0.127667,0.789800,9.442602,13.745521,9.949409,3
0.114788,0.131927,0.125840,12.896377,7.828933,0.300725,0.794073,9.362843,13.544792,9.752053,3
0.130200,0.141266,0.107523,13.925202,7.656922,0.096450,0.797066,7.902452,12.637307,9.875981,3
0.125362,0.139831,0.105899,13.838078,7.984068,0.218177,0.800058,8.664456,13.388938,10.214051,3
0.167924,0.181768,0.102642,13.428244,8.364009,0.163186,0.793438,9.034772,13.677956,10.283821,3
0.152495,0.162530,0.109481,13.516148,8.434313,0.175870,0.788797,9.033508,13.738758,10.366872,3
0.134822,0.145331,0.103751,13.271315,8.099323,0.161554,0.788573,8.912729,13.610924,10.302457,3
0.122178,0.137027,0.133976,13.394555,8.393991,0.159189,0.785155,8.748616,13.410578,10.182516,3
0.128817,0.137505,0.132932,13.591679,8.495234,0.263540,0.778698,9.063674,13.472224,9.983534,3
0.134957,0.140485,0.118975,13.361705,8.256118,0.337851,0.778305,8.925284,13.536905,10.192948,3
0.387074,0.216965,0.099811,14.157680,8.287208,0.216217,0.781309,7.639773,12.971034,10.487283,3
0.606572,0.302866,0.118442,13.975786,8.922694,0.167385,0.790658,7.834093,12.746856,10.069091,3
0.187739,0.146725,0.093013,13.867360,8.804604,0.143298,0.836351,8.408510,13.175222,10.156657,3
0.496889,0.295220,0.115511,13.118478,8.375942,0.159132,1.369851,9.101303,13.805463,10.397171,3
0.281335,0.121317,0.186989,13.343196,11.386228,0.134661,2.782200,9.705860,13.900941,9.978807,3
0.001604,0.220584,0.234462,100.000000,39.337150,0.117127,1.401276,100.000000,100.000000,100.000000,1
0.069510,0.129455,0.142936,93.560076,6.735099,0.246061,0.986122,95.788227,95.520426,95.307936,1
0.354664,0.192829,0.112038,96.011961,7.084488,0.170781,0.922738,101.350877,98.591122,97.753542,1
0.496845,0.251163,0.195967,88.642776,6.754333,0.151671,0.895691,98.132770,98.980184,99.081425,1
0.159787,0.162470,0.133585,94.809846,6.784148,0.248070,0.876519,96.344785,98.699389,99.067544,1
0.143937,0.149629,0.456438,94.171783,6.694738,0.906394,0.850589,94.860423,98.461962,99.109773,1
0.110508,0.137237,0.135461,95.856717,6.619043,1.217912,0.850403,95.416023,101.753296,102.984123,1
0.130763,0.148007,0.178080,93.942458,6.514571,0.578034,0.844979,92.944283,107.630947,110.614258,1
0.136828,0.148455,0.196868,97.177491,6.539470,1.205052,0.820961,95.518230,116.306045,120.486166,1
0.132185,0.152912,0.161780,98.370549,6.507823,0.435531,0.793235,97.287594,116.703112,120.620056,1
0.126242,0.141811,0.346791,96.292675,6.188823,0.585572,0.784086,92.904489,117.724641,122.651040,1
0.189098,0.155828,0.128587,93.714353,6.300570,0.196461,0.763536,89.456162,118.767086,124.472744,1
0.093750,0.121624,0.154663,93.324242,6.555399,0.575505,0.747086,107.128186,129.603092,134.078095,1
0.107129,0.132281,0.086581,96.609111,7.498009,0.196369,0.741841,91.691918,128.748392,135.790722,1
0.103478,0.135476,0.120300,97.436620,6.653021,0.330422,0.744892,88.904451,128.090387,135.477281,1
0.113127,0.141643,0.864763,97.777359,7.613114,1.102018,0.753167,88.343024,136.138631,144.917478,1
0.117980,0.138411,0.125699,99.670786,6.549725,0.230196,0.758043,82.556885,140.643632,150.908904,1
0.117889,0.138655,0.744110,99.136857,6.079149,0.990624,0.763183,85.341389,148.086644,159.099207,1
0.121630,0.132842,0.465958,97.872010,6.058724,0.791761,0.768124,83.361515,144.337425,155.005887,1
0.123895,0.131634,0.650345,101.518732,6.358874,0.913404,0.775887,88.316288,146.147936,156.444653,1
0.123716,0.132660,0.318013,102.112885,6.212127,0.760234,0.785023,78.237440,150.505692,162.673842,1
0.120601,0.131822,0.115499,104.423469,6.358597,0.251694,0.897197,76.675192,158.033610,171.429265,1
0.131824,0.135742,0.547831,105.214151,6.528444,0.889021,1.627035,76.656815,164.511875,178.787338,1
0.118365,0.125916,0.380478,102.232253,6.364391,0.757273,1.750328,73.967181,168.866277,183.984174,1
0.121957,0.130569,0.162926,101.022121,11.529153,0.562672,0.793784,82.558497,181.158242,197.061543,1
0.128771,0.141927,0.605881,14.983833,10.085913,0.846172,0.777256,12.020825,30.384347,32.264118,2
0.140245,0.150536,0.591843,2.743192,6.084066,0.771281,1.415648,1.425479,8.316070,8.204741,2
0.134535,0.142297,0.585750,2.777343,6.003782,0.719704,3.693889,1.533888,8.375230,8.246362,2
0.128885,0.138630,0.511152,2.696127,7.652912,0.665684,2.772054,1.481846,8.498495,8.382118,2
0.144307,0.141648,0.730822,2.580019,17.872004,0.952719,1.210853,1.419974,8.797255,8.695925,3
0.141968,0.140010,0.410510,2.641121,7.445726,0.565776,1.044244,1.461646,8.840295,8.731916,3
0.147515,0.147388,0.429719,2.689806,7.768917,0.621582,1.003309,1.511085,9.131301,9.019007,3
0.136860,0.148121,0.368877,2.742380,7.084769,0.587059,0.997095,1.473718,9.140921,9.034025,3
0.132384,0.143569,0.417488,2.796984,7.144409,0.652969,0.974531,1.441402,9.176974,9.075605,3
0.148715,0.147569,0.789304,2.753873,7.348307,2.024851,0.982835,1.491339,9.362488,9.257074,3
0.134107,0.142055,1.542900,2.870036,6.798728,6.234678,1.028198,1.499426,9.365032,9.259007,3
0.143100,0.148100,0.721436,2.628797,7.400646,0.956543,1.016551,1.570491,8.976657,8.852136,3
0.312861,0.191917,0.780098,2.662595,7.227393,1.031683,1.019196,1.487551,8.572868,8.455982,3
0.706902,0.283899,0.740803,2.810280,7.544249,1.011218,1.110648,1.520997,8.583458,8.460810,3
0.357691,0.215298,0.517680,2.646123,8.164089,0.871139,1.775806,1.466225,8.787658,8.677728,3
0.317432,0.244221,0.125528,2.816752,20.324000,0.299383,3.412596,1.407396,8.950724,8.854252,3
0.071485,0.206617,0.205700,100.000000,38.087604,0.038130,1.667091,100.000000,100.000000,100.000000,1
0.676804,0.283352,0.185926,100.047137,6.758216,0.021652,0.708624,102.192107,101.748403,101.472088,1
0.092063,0.197896,0.186391,100.916111,6.706233,0.028526,0.665127,107.014996,101.374621,98.147150,1
0.106290,0.198316,0.208290,103.311974,7.042141,0.028008,0.668035,105.030636,101.047111,98.801556,1
0.322213,0.161045,0.153922,101.732298,6.625769,0.356744,0.668459,100.694047,99.329214,98.424139,1
0.309012,0.162810,0.088305,100.874751,6.455645,0.107916,0.660724,101.666210,106.094767,108.225255,1
0.323592,0.181181,0.146338,98.089574,6.902091,0.337232,0.654722,101.216255,109.118906,113.046677,1
0.315465,0.178433,0.100372,102.989292,6.528953,0.056892,0.652770,102.996059,108.715273,111.514519,1
0.332693,0.172341,0.130198,102.902333,6.872687,0.060131,0.647501,103.895256,107.287056,108.930940,1
0.377639,0.196393,0.115630,100.182372,6.586892,0.202737,0.641883,99.442003,104.258984,106.625079,1
0.373774,0.177035,0.154702,102.442096,6.638661,0.301576,0.641652,102.570687,104.423119,105.272096,1
0.375474,0.195334,0.103799,100.753423,6.416826,0.043266,0.642811,102.296448,103.407099,103.852024,1
0.475684,0.207832,0.141943,100.255476,6.544125,0.164468,0.650683,100.929083,105.393712,107.586378,1
0.379548,0.192202,0.110660,101.873828,6.990090,0.066558,0.652423,100.621166,107.952124,111.586408,1
0.379379,0.184645,0.135438,102.066789,6.466481,0.061589,0.661143,98.645716,107.637301,112.076130,1
0.365196,0.184277,0.119735,103.767808,6.912947,0.118696,0.661579,100.418566,109.173511,113.494333,1
0.383869,0.190887,0.127626,103.831095,6.770249,0.068565,0.664627,99.318044,110.399952,115.792589,1
0.388960,0.198585,0.112832,101.815306,6.180520,0.101842,0.665266,92.450589,107.527080,114.739712,1
0.388441,0.192359,0.149082,101.473444,6.379400,0.126420,0.662553,94.246326,105.085646,110.356619,1
0.391074,0.200295,0.140207,102.215986,7.136493,0.132964,0.657305,99.651458,104.772109,107.308898,1
0.369710,0.188715,0.133165,101.458648,6.812329,0.118905,0.654644,102.032267,103.660905,104.422752,1
0.127776,0.108113,0.146097,103.947423,6.870451,0.056390,0.645282,97.875816,102.936863,105.436839,1
0.082472,0.095567,0.127903,100.765404,6.908875,0.145385,0.643364,96.733525,108.876641,114.684706,1
0.084355,0.095822,0.070484,102.713520,7.080485,0.158451,0.649916,93.498605,111.589524,120.017648,1
0.082158,0.096779,0.072051,103.806079,22.786702,0.110718,0.848283,89.807803,111.841309,121.894710,1
0.073016,0.092874,0.116411,106.888695,18.508325,0.614831,0.882134,89.870053,115.906323,127.579312,2
0.073237,0.093062,0.344401,8.643193,7.216183,0.787391,0.671011,5.231390,9.845380,9.472371,2
0.069108,0.093309,0.184149,6.487012,7.625091,0.634799,0.668118,2.931417,7.336412,6.732507,2
0.082283,0.100114,0.080025,6.292841,6.979637,0.137702,0.672558,2.945871,7.083495,6.448882,2
0.072067,0.095771,0.118238,6.228945,6.213267,0.415656,0.674801,3.078433,7.044292,6.343167,2
0.066260,0.095429,0.115175,6.351371,6.967282,0.378134,0.680734,2.889436,6.766847,6.125571,2
0.070216,0.099370,0.160923,6.357124,6.871635,0.670793,0.680533,3.008302,6.629620,5.913909,2
0.082411,0.104954,0.157536,6.213003,6.808323,0.636658,0.670308,2.930462,6.045608,5.294079,2
0.091403,0.109876,0.089783,6.530568,46.771740,0.160471,0.696603,2.878057,5.756051,4.990900,2
0.081754,0.098938,0.075508,6.268620,10.037578,0.105410,0.936928,2.844037,5.413647,4.608026,3
0.082327,0.100070,0.080492,6.279344,6.473180,0.158044,0.804053,2.973553,5.243182,4.322924,3
0.081696,0.101346,0.081856,6.351322,6.613352,0.092771,0.720489,3.004800,5.479211,4.586938,3
0.073260,0.097150,0.100493,6.358123,6.835930,0.394830,0.711671,2.972661,5.625807,4.779438,3
0.068448,0.094138,0.095083,6.321330,6.763375,0.336007,0.709214,2.843977,5.584494,4.811162,3
0.065557,0.093205,0.083647,6.342323,6.516494,0.217950,0.708100,2.860912,5.382121,4.563501,3
0.073790,0.096320,0.081767,6.385772,6.563242,0.271837,0.706442,2.821795,4.900080,4.005101,3
0.089199,0.106247,0.089027,6.264360,6.630533,0.169940,0.702952,2.883901,4.671973,3.679739,3
0.090766,0.108309,0.088710,6.310467,6.502507,0.186383,0.698130,2.926607,4.784901,3.789592,3
0.092191,0.107579,0.129973,6.435605,6.561733,0.571877,0.698490,2.943795,4.790379,3.783378,3
0.079780,0.099461,0.088660,6.302721,6.565134,0.212255,0.697837,2.950266,4.641923,3.587485,3
0.083007,0.104529,0.094240,6.310686,6.985121,0.325502,0.698207,2.902648,4.573419,3.538249,3
0.084999,0.103615,0.089112,6.301233,6.764293,0.159327,0.696356,2.953507,4.703663,3.664958,3
0.077828,0.097806,0.081872,6.418642,6.540174,0.149064,0.698330,2.916792,5.031278,4.101361,3
0.093240,0.112066,0.097038,6.370844,7.202522,0.439126,0.693101,2.964163,5.475922,4.609125,3
0.090493,0.108187,0.103718,6.304036,7.257356,0.276332,0.686494,2.903336,5.715340,4.927875,3
0.088297,0.110473,0.109778,6.174111,6.587959,0.618587,0.688873,2.909128,5.836506,5.066188,3
0.085092,0.109670,0.102072,6.494876,6.910178,0.376520,0.689484,2.788090,5.849968,5.148826,3
0.085536,0.105053,0.106385,6.264429,6.892606,0.248555,0.683175,3.194894,6.176942,5.292802,3
0.090483,0.105924,0.117434,5.978565,6.430084,0.625222,0.677781,3.051449,5.830478,4.974544,3
0.188517,0.184975,0.139837,6.692484,6.905006,0.676921,0.676110,2.904257,5.878445,5.117487,3
0.226335,0.163945,0.095847,6.182031,6.728896,0.166425,0.674352,2.952331,5.750744,4.940354,3
0.087386,0.094133,0.197255,6.311188,6.300150,0.433790,0.677599,2.880889,5.965997,5.231359,3
0.087883,0.110263,0.133517,6.160444,6.418872,0.335326,0.678324,2.924012,6.188932,5.468737,3
0.064027,0.096790,0.090604,6.447956,6.628029,0.464883,0.671671,3.041543,6.314408,5.540888,3
0.083067,0.100393,0.097778,6.331440,6.354924,0.339999,0.676047,3.001684,6.710445,6.007999,3
0.097908,0.104718,0.095952,6.290077,6.355592,0.348500,0.684120,3.037941,6.663706,5.938349,3
0.105179,0.113381,0.095708,6.227907,6.812124,0.309080,0.678724,2.992798,6.504304,5.781768,3
0.088618,0.107073,0.073693,6.349330,6.620380,0.178630,0.672991,2.864159,6.286391,5.601842,3
0.080692,0.104334,0.093084,6.483318,6.294819,0.205222,0.675448,2.718559,6.126188,5.495855,3
0.082667,0.103745,0.123175,6.388759,6.743882,0.494582,0.679016,2.761339,6.203303,5.561316,3
0.088784,0.104235,0.095418,6.311339,6.645399,0.266066,0.688308,2.943321,6.617812,5.934391,3
0.097605,0.106213,0.094976,6.247213,6.373209,0.277048,0.690395,2.969671,7.060611,6.409840,3
0.088080,0.098575,0.102125,6.256222,6.157398,0.387966,0.691382,2.898248,7.078799,6.464602,3
0.090737,0.103161,0.081022,6.369122,6.156057,0.171403,0.686849,2.886954,6.822793,6.189011,3
0.092696,0.105380,0.079795,6.331291,6.427299,0.197950,0.688083,2.802849,6.408730,5.768682,3
0.103992,0.112280,0.105421,6.391485,6.472126,0.452970,0.691636,2.786576,6.121284,5.455958,3
0.112286,0.118072,0.098455,6.333877,6.710136,0.286325,0.694155,2.872347,6.095917,5.382265,3
0.109630,0.117932,0.131966,6.369023,6.736941,0.658607,0.703847,2.933509,6.224757,5.496288,3
0.095933,0.106377,0.104068,6.343242,6.291643,0.373377,0.703369,2.780140,5.990967,5.312883,3
0.087771,0.096283,0.114069,6.331747,6.415844,0.386523,0.700590,2.998930,6.204875,5.437801,3
0.081059,0.102968,0.133964,6.104707,6.778695,0.644475,0.702787,3.030821,6.300537,5.530172,3
0.070922,0.102590,0.095926,6.428030,6.543704,0.260191,0.717189,2.849811,5.964006,5.245303,3
0.071882,0.088262,0.075763,6.383948,6.095467,0.231866,0.726717,2.835220,5.761414,5.020649,3
0.092262,0.098280,0.083980,6.226910,6.106874,0.317800,0.743755,2.972887,5.074385,4.113035,3
0.096928,0.110889,0.103858,6.150785,6.070461,0.198450,0.910753,3.065294,5.003965,3.960349,3
0.059375,0.091085,0.095151,6.408952,8.378229,0.233635,1.192314,2.907191,4.660478,3.647028,3
0.023800,0.130996,0.165078,100.000000,40.083090,0.242012,3.692283,100.000000,100.000000,100.000000,1
0.378726,0.228919,0.188874,95.598900,7.480090,0.171344,2.023906,93.888322,98.302445,100.094567,1
0.221080,0.173812,0.147383,96.858285,7.842048,0.145165,1.325015,89.815089,99.477153,103.140867,1
0.500492,0.247242,0.545631,93.695016,7.436972,0.885793,1.202148,94.374664,102.877112,106.156387,1
0.592671,0.315258,0.189079,96.202932,7.271974,0.340077,1.163306,98.054249,107.147026,110.637771,1
0.548944,0.261829,1.506959,100.174405,7.364464,3.726795,1.147216,89.604901,108.036610,114.765640,1
0.593903,0.297902,1.330995,101.057714,7.364495,3.186317,1.132374,87.027956,110.722334,119.002324,1
0.536210,0.253495,0.496882,98.729216,7.369577,0.866679,1.116707,81.845320,108.137106,117.181638,1
0.466676,0.267494,0.187116,104.807558,7.362706,1.212583,1.131543,85.730819,110.420351,119.064144,1
0.275585,0.181373,0.291709,100.166289,7.526943,0.647373,1.130490,91.221357,114.475812,122.630985,1
0.529237,0.278966,0.122873,100.450993,7.227559,0.408623,1.141633,97.707830,121.076851,129.352988,1
0.486075,0.263999,0.192086,95.371100,7.451655,0.401740,1.149184,88.470246,119.419104,129.938707,1
0.454129,0.236895,0.348451,101.009470,7.644450,0.658821,1.157861,80.997425,119.376684,131.842113,1
0.520713,0.264284,0.742939,107.443403,7.066380,1.019351,1.168617,81.330304,113.789453,124.587759,1
0.592676,0.284167,0.192212,115.447445,7.283379,0.209624,1.162842,81.785313,118.353444,130.329201,1
0.432017,0.246743,0.218758,100.447014,7.104260,0.404718,1.161160,79.359600,115.540188,127.366837,1
0.484642,0.274163,0.235043,99.408727,7.063607,0.271117,1.144982,100.064837,121.159686,128.769916,1
0.610249,0.255123,0.229525,99.997271,7.328851,0.317651,1.127056,94.190802,124.893897,135.421469,1
0.422873,0.269795,0.198976,94.500309,7.375666,0.476997,1.114481,88.530301,122.508566,133.940509,1
0.363580,0.206902,0.315034,100.969415,7.447398,1.397717,1.107847,83.046397,117.457927,128.857612,1
0.439449,0.248756,0.167203,99.518948,7.391571,0.317691,1.115208,83.597070,137.289667,153.506116,1
0.485906,0.259917,0.227846,91.240849,7.098803,0.228909,1.165241,94.726877,182.930135,208.291810,1
0.532234,0.269085,0.178715,86.985506,7.671585,0.264136,1.583086,98.239856,199.233852,227.786961,1
0.353566,0.208643,0.192088,93.380166,7.587146,0.240672,2.236536,101.043337,198.435021,226.243874,1
0.344237,0.230748,0.305273,87.197770,7.180929,0.581829,4.134788,85.442591,194.481174,223.976249,1
0.402213,0.232793,0.155397,99.251269,18.538471,0.166365,1.091225,104.128857,203.467957,231.746738,1
0.286613,0.208794,0.693654,22.806930,8.516973,1.488484,0.956299,24.058530,49.730538,54.517505,2
0.189553,0.159443,1.010718,4.506886,8.361273,2.984056,0.931632,3.760402,14.230932,13.761078,2
0.317503,0.213366,1.167201,4.117591,8.086703,3.510615,0.935125,3.896486,15.187571,14.718168,2
0.387446,0.230058,0.413746,3.341429,7.322805,0.698914,0.980375,3.081082,15.698834,15.417153,2
0.545082,0.306705,0.651680,4.341942,8.006171,0.877051,1.942587,3.849421,16.752234,16.340147,2
0.443817,0.264649,0.240424,3.611589,8.159256,0.857830,1.501341,3.290678,16.670433,16.386638,2
0.327001,0.220224,0.244130,3.797945,7.967991,0.410518,0.969795,3.636006,16.901950,16.550282,2
0.412418,0.260670,0.218017,4.729509,14.005911,0.171867,0.885036,4.101621,16.981806,16.531779,3
0.395231,0.231963,0.543034,4.715611,7.753435,0.829320,0.892230,3.604444,16.826651,16.479717,3
0.209422,0.208774,0.326945,3.452162,7.728506,0.597162,0.894547,3.313500,16.266786,15.969841,3
0.180151,0.226030,0.210372,3.257975,7.501004,0.439886,0.893004,3.944475,15.478226,14.993815,3
0.424970,0.273212,0.206228,2.777628,7.359323,0.179786,0.886833,4.064719,14.603245,14.061042,3
0.194946,0.186964,0.238402,2.648757,7.235122,0.541192,0.885757,4.051535,14.224713,13.671565,3
0.096040,0.203059,0.234706,3.343516,6.646141,0.191112,0.884141,3.986740,14.263747,13.736417,3
0.298990,0.205608,0.241742,3.345195,7.137791,0.384312,0.880749,4.051911,14.463972,13.929381,3
0.356612,0.220603,0.599398,4.641779,7.318271,0.923161,0.895669,3.360318,14.056541,13.679160,3
0.240185,0.165858,0.253264,3.549304,7.326865,0.495143,1.113538,2.666987,13.660780,13.441566,3
0.340512,0.231651,0.174489,2.844525,17.288917,0.221967,2.047548,4.301852,13.992638,13.343619,3
0.061604,0.167366,0.205499,100.000000,16.828874,0.220952,0.753314,100.000000,100.000000,100.000000,1
0.080885,0.125542,0.119910,91.514984,7.169856,0.099030,0.698267,99.808662,99.305245,99.073621,1
0.375409,0.179837,0.120619,92.823620,6.841347,0.245342,0.703998,111.359207,103.690391,101.290926,1
0.430207,0.211022,0.135227,91.742446,7.125092,0.095527,0.705392,110.500827,100.195209,96.983557,1
0.505222,0.233648,0.188720,91.832865,7.179170,0.665655,0.706477,102.348110,98.240227,96.932314,1
0.397992,0.217087,0.191405,95.047733,6.536980,0.241324,0.708492,97.551721,102.853772,104.288940,1
0.143229,0.149785,0.161352,97.942341,7.127174,0.271373,0.707896,98.573319,108.535029,111.145153,1
0.102629,0.118576,0.123953,96.931910,6.950738,0.245563,0.700873,98.140086,107.918026,110.432171,1
0.109351,0.128517,0.131550,97.425016,7.720432,0.274010,0.697130,95.263788,105.449086,108.056849,1
0.162185,0.164667,0.127768,93.042003,7.453696,0.296976,0.698430,91.729448,104.233538,107.432487,1
0.127047,0.138603,0.153688,101.358875,6.619824,0.421486,0.699428,95.098093,108.899666,112.447311,1
0.226658,0.152956,0.165984,93.055319,7.071989,0.363934,0.705931,87.669216,103.241396,107.174674,1
0.422991,0.193241,0.130313,100.789599,6.288098,0.336385,0.706306,95.607458,98.280214,98.928961,1
0.310205,0.176458,0.126820,94.203879,6.085959,0.188309,0.704391,99.888960,99.100194,98.750412,1
0.310604,0.153186,0.106855,93.177755,5.922909,0.412746,0.702478,106.885051,101.724374,100.141439,1
0.109782,0.121987,0.173887,94.257336,5.870117,0.435991,0.696808,100.796885,91.057524,87.749555,1
0.095171,0.116582,0.143375,98.020189,6.456600,0.216827,0.800783,99.220794,81.943311,76.098252,1
0.079198,0.107681,0.127986,97.705328,6.816129,0.267394,0.978643,93.499378,81.937851,78.212261,1
0.079589,0.105788,0.118959,96.686734,43.849576,0.220402,0.756485,92.243682,80.913016,77.262973,1
0.096102,0.121296,0.124589,28.964986,18.642308,0.287637,0.703916,26.615517,28.862064,27.754281,2
0.093276,0.118954,0.101965,3.616965,7.610397,0.186174,0.770558,1.760447,10.831755,10.700175,2
0.092527,0.123293,0.124587,3.857536,6.765392,0.382201,1.042044,1.686038,12.414223,12.316140,2
0.084900,0.118673,0.119174,3.415218,20.714166,0.205397,0.825301,2.225114,13.446780,13.279756,2
0.080417,0.113166,0.140014,3.360346,33.610263,0.395924,0.664728,2.416315,13.225523,13.021047,3
0.080479,0.101931,0.119372,3.629729,6.850132,0.240500,0.670681,1.950340,13.188292,13.062593,3
0.098688,0.115790,0.112140,3.734318,6.880594,0.215332,0.671777,1.829285,13.610544,13.504223,3
0.096250,0.122268,0.100332,3.669926,7.761101,0.289898,0.668706,1.706887,15.983904,15.912926,3
0.083923,0.113674,0.100536,3.489154,6.849659,0.249172,0.670242,1.785348,16.933809,16.859998,3
0.082482,0.110822,0.101061,3.493816,6.178163,0.297179,0.685553,2.055138,16.028993,15.915311,3
0.072920,0.106753,0.118087,3.794126,6.320574,0.170741,0.701056,1.601694,14.499969,14.426930,3
0.100672,0.118948,0.106694,4.075290,6.742000,0.241997,0.719564,1.268296,14.218440,14.181042,3
0.077549,0.108596,0.100323,3.720614,6.887062,0.152108,0.733768,1.561053,13.278409,13.202398,3
0.072367,0.097588,0.111476,3.574784,6.422178,0.262827,0.733395,1.573831,12.732788,12.651974,3
0.067410,0.096425,0.112933,3.522614,10.838124,0.240024,0.956065,2.249766,14.654358,14.500032,3
0.587632,0.246555,0.108926,100.000000,21.380778,0.130197,2.590287,100.000000,100.000000,100.000000,1
0.734142,0.239290,0.166207,99.743222,7.207232,0.406147,1.479297,74.042933,98.293782,108.296291,1
0.138835,0.252551,0.243309,90.786966,7.346401,0.293393,1.006248,107.180238,112.614849,115.370780,1
0.779486,0.444522,0.209569,100.288895,7.496688,0.234366,0.925718,90.364430,108.201730,116.133870,1
0.208232,0.184521,0.108415,109.824163,7.447386,0.233095,0.898204,84.743340,100.410872,107.271988,1
0.195228,0.167984,0.107635,104.890507,7.326824,0.199599,0.877600,65.747594,79.721961,85.760498,1
0.376598,0.214588,0.093035,103.089296,7.442009,0.218941,0.860161,68.951117,81.306534,86.733240,1
0.677987,0.337115,0.141096,106.475952,7.670308,0.244591,0.842803,64.353183,73.325885,77.418239,1
0.413542,0.255879,0.250482,106.776076,7.794955,0.236731,0.826477,59.629284,70.275260,75.043825,1
0.415592,0.217554,0.121486,104.653485,7.782362,0.452092,0.813468,57.542509,83.827817,93.755281,1
0.601867,0.323189,0.123259,105.572910,7.799064,0.222685,0.802036,54.232558,104.991094,122.578044,1
0.521200,0.261074,0.295688,99.952126,7.785377,0.385593,0.793749,77.215088,120.276362,136.460651,1
0.634960,0.327737,0.153663,98.464643,7.716267,0.295554,0.787792,119.090025,137.257189,144.935047,1
0.219018,0.158728,0.220285,92.237652,7.712744,0.266085,0.780372,122.182039,141.310252,148.269008,1
0.169020,0.144015,0.084203,105.052379,7.911596,0.204760,0.777608,83.855815,148.457815,171.414660,1
0.396665,0.205885,0.078333,98.153388,8.063336,0.190569,0.774782,89.007547,170.347852,198.521127,1
0.798263,0.447776,0.131573,94.294164,8.301375,0.350304,0.773544,98.114138,198.406911,232.468309,1
0.486020,0.274615,0.154104,100.363059,8.257663,0.109910,0.773264,90.359044,223.319139,265.583317,1
0.486586,0.277103,0.195560,111.115551,7.983293,0.518134,0.773809,79.731234,235.164744,282.065458,1
0.250015,0.181417,0.196367,106.656977,7.942267,0.263405,0.774206,66.578922,229.435933,276.443339,1
0.520544,0.289438,0.097275,106.329151,8.153047,0.246821,0.775624,50.953055,213.761449,258.877826,1
0.530013,0.278345,0.235079,110.941125,8.324196,0.237281,0.776092,56.631607,209.158311,252.573996,1
0.561068,0.291105,0.190853,106.272111,8.244076,0.605422,0.776274,64.634440,198.325399,238.176975,1
0.570404,0.306839,0.156177,97.244429,7.938344,0.210909,0.776525,58.773542,191.038186,229.874894,1
0.535831,0.288736,0.170791,102.184760,7.717536,0.404219,0.776420,53.050629,200.355450,242.205693,1
0.468547,0.246111,0.191348,114.059485,7.653179,0.108395,0.775610,41.363146,208.603534,253.306177,1
0.494335,0.281761,0.149682,108.918104,7.805852,0.288843,0.775171,50.067147,222.070091,268.994323,1
0.477260,0.242551,0.101338,92.933001,7.961531,0.228361,0.775278,44.710082,225.062878,273.496208,1
0.811769,0.424992,0.213139,111.117938,8.110992,0.203809,0.775235,45.717962,228.043447,276.916395,1
0.337558,0.202189,0.130682,95.241923,8.074584,0.368696,0.777559,68.659411,230.442142,277.575409,1
0.846595,0.423468,0.186580,109.950417,7.780350,0.231235,0.776507,65.387460,238.001816,287.351712,1
0.349918,0.176859,0.364388,103.238720,7.525051,0.806128,0.783824,52.003074,242.531979,294.141762,1
0.531954,0.278660,0.134758,111.594543,7.409974,0.268905,0.787275,54.410810,239.760328,290.450407,1
0.496591,0.260193,0.138236,103.940995,7.280091,0.347351,0.794422,59.285033,239.942894,290.339261,1
0.517285,0.268786,0.156793,106.759510,7.264738,0.235147,0.805976,52.935754,249.928658,303.335461,1
0.493492,0.245375,0.219588,106.741779,7.402544,0.281607,0.817628,37.654410,263.098363,320.392094,1
0.404487,0.234544,0.143144,105.746290,7.516625,0.421180,0.833053,50.585912,260.690923,316.580130,1
0.230401,0.144984,0.212012,112.390308,7.538624,0.414211,0.853534,19.526633,281.530529,343.795091,1
0.433177,0.217381,0.160376,99.307046,7.565518,0.201025,0.876378,64.932361,282.037680,341.353100,1
0.445000,0.215952,0.080835,110.993391,7.444256,0.241428,0.903523,36.487677,252.441233,307.363041,1
0.396343,0.205908,0.165775,101.955224,7.354184,0.407835,0.937257,48.134925,241.815994,293.608301,1
0.408308,0.241080,0.184738,114.169621,7.412435,0.246538,0.969476,31.584259,248.561505,302.860428,1
