IMU1_GyroX_Mean,IMU1_GyroX_StdDev,IMU1_GyroX_RMS,IMU1_GyroX_Amp,IMU1_GyroY_Mean,IMU1_GyroY_StdDev,IMU1_GyroY_RMS,IMU1_GyroY_Amp,IMU1_GyroZ_Mean,IMU1_GyroZ_StdDev,IMU1_GyroZ_RMS,IMU1_GyroZ_Amp,IMU1_AccX_Mean,IMU1_AccX_StdDev,IMU1_AccX_RMS,IMU1_AccX_Amp,IMU1_AccY_Mean,IMU1_AccY_StdDev,IMU1_AccY_RMS,IMU1_AccY_Amp,IMU1_AccZ_Mean,IMU1_AccZ_StdDev,IMU1_AccZ_RMS,IMU1_AccZ_Amp,IMU2_GyroX_Mean,IMU2_GyroX_StdDev,IMU2_GyroX_RMS,IMU2_GyroX_Amp,IMU2_GyroY_Mean,IMU2_GyroY_StdDev,IMU2_GyroY_RMS,IMU2_GyroY_Amp,IMU2_GyroZ_Mean,IMU2_GyroZ_StdDev,IMU2_GyroZ_RMS,IMU2_GyroZ_Amp,IMU2_AccX_Mean,IMU2_AccX_StdDev,IMU2_AccX_RMS,IMU2_AccX_Amp,IMU2_AccY_Mean,IMU2_AccY_StdDev,IMU2_AccY_RMS,IMU2_AccY_Amp,IMU2_AccZ_Mean,IMU2_AccZ_StdDev,IMU2_AccZ_RMS,IMU2_AccZ_Amp,OFS_FIB_Mean,OFS_FIB_StdDev,OFS_FIB_RMS,OFS_FIB_ROM,OFS_FIB_tnorm,OFS_FIB_MNF,OFS_FIB_MDF,OFS_FIB_IMNF,EMG_EMG_Mean,EMG_EMG_StdDev,EMG_EMG_RMS,EMG_EMG_Amp,EMG_EMG_MNF,EMG_EMG_MDF,EMG_EMG_IMNF,Fatigue_level
17.6417215941096,533.28558924692,532.06304663672,1883.1713650568104,-4.508864300627191,415.93933492653,415.495417851065,1415.56325840075,2.762422928779,189.476844290453,189.278824798952,676.1170900255111,-30.0395715212277,5.26650410643896,30.495426242325696,20.4859365649309,-11.344672449589801,34.1581452969173,35.897641919102796,129.357271095153,4.62978114013534,38.06178139609629,38.255216255785705,116.25493716337601,-11.4644700270486,121.568828016037,122.08100301132099,376.51468150279504,-2.2347279979707797,229.735317702133,229.07580972885899,649.331644052702,-0.914910659895718,70.6472466413391,70.4318365514651,238.68472935627702,29.5965117201301,9.06165409639424,30.9447200586383,31.9652902453612,1.94842827725498,6.840385851855411,7.09294140264471,20.1005385996408,13.1572453865365,9.95302453383489,16.4789205900367,29.068821065231106,81.72043010752691,1.12664965514531,11.738651004577301,11.7921400662357,3.7177496721700196,0.0211242853742521,0.221454273273288,0.9369814870049019,0.9908777941099308,0.6425615634489399,1.1808288741176898,1.88172325214914,0.5582253721578171,0.323450175196676,7.88979897498868,-1
40.149473954733295,596.394175679427,595.832023790337,2018.41162896417,0.961072773430101,436.98496299685996,435.491283634668,1450.0575663915301,4.2079507768647595,205.299214031017,204.648512165756,768.583180830995,-28.378915517183298,5.745018744970219,28.954113070128898,22.277607631921303,-15.0907869094812,37.116771518658396,39.9753857464987,137.299820466787,4.724748670842191,38.585550591965706,38.743460446636796,118.53148871757,-6.250291272416789,118.287309797885,118.15777736339899,374.385151717883,3.25665096553395,229.15392300282102,228.419869179322,642.528394103373,-5.2406164436667,68.2735863262727,68.2790553890899,233.655076553511,29.4297764485679,9.123408582387839,30.8021179327112,32.323723026013695,1.3695261956915,6.54660639716354,6.672307788336361,20.1967120780088,13.375855124435999,9.85638599382997,16.5950816875842,28.5374731580251,97.91271347248579,6.206806337972339,17.683467579571303,18.7873701562335,16.8490466598857,0.147839548691242,0.20631893124569398,0.8749524399242901,0.5994488495631011,0.141736297468385,0.6159659351057789,0.485301040424466,0.160297398781589,0.18928704249016198,7.0388728494752195,-1
18.373078068454102,603.718116684881,602.372140466706,2047.9275208738898,-6.2915261698366205,433.35085310404406,432.13624239658503,1366.44359809108,-5.65222387063575,197.195933699421,196.736324825325,651.850495838632,-28.8368905684649,5.6388336723269905,29.380464634405698,20.700249938395,-13.8609820269245,36.835799787957896,39.26456722377821,133.82757770972,0.88527456653339,39.613789109859205,39.5501873773923,116.34942091738002,-7.34290059014454,117.86911093516599,117.76607903606,358.880556030882,-0.7663646143995508,217.61490858029399,216.996247964433,616.341381150836,0.255125106725832,64.7274254200874,64.6029876345405,222.74214931656502,29.679143125169396,9.31203374551588,31.0976298320509,32.417080297108804,1.00695061551554,6.17430857032279,6.2383615604336295,18.3889886295631,13.175796445857198,9.45207041442066,16.1995760977942,27.322983771606197,83.60215053763442,4.49922251896505,23.9099011644838,24.3383702113768,14.4921437147344,0.0821477550903351,0.222345715623386,0.821521508593943,0.4780051734223761,0.179964929926063,0.5107334337048021,0.609415550054341,0.183351607166835,0.24979140274925699,7.1352304286568,-1
-3.3000117862510003,596.703353687248,594.751489102351,1958.86933418841,10.374411576388098,434.728635323386,433.450239830994,1332.76740203705,0.9862291095701,195.02655921276698,194.40202543754,595.715625100896,-29.102302939369803,5.3896740772674,29.5940115075874,18.6492061815745,-14.5755982262116,37.2930607469521,39.9256054370526,130.433203083747,0.237482658429511,40.0771207660822,39.944166199962794,116.107719928188,-0.145853792155298,117.117713196792,116.76291799900999,339.017004387474,4.4203656170686605,217.04121564778,216.37485067391103,605.286975687255,-1.8754398478873797,65.0754130085441,64.89736994869429,225.840343803489,29.437476106758197,9.56032361995548,30.941342367522697,32.591966768753,0.7654769559549449,5.995243877556441,6.024465325699401,17.3951490829724,13.0152717315926,9.38959177846398,16.0304469896108,26.509522300841798,84.5034788108792,1.24496715614714,11.964161316810602,12.0280831489108,5.124523622180701,0.0229775871058709,0.21427513056703698,0.87433152683182,0.476346091797872,0.139994027386434,0.49647517051231,1.5015557435567501,1.23520210274109,0.231744040010205,6.73263100652504,-1
-120.474755842678,583.4229645039601,594.7266399541929,2166.31999633983,86.3788516014002,437.550140272565,445.041599286231,1521.3737748911099,65.29212544849071,204.776212249384,214.96285950896598,769.303974533007,-25.5617454134447,7.336795204073371,26.5982671638236,32.3599816946524,-16.195734988444098,36.3088365962015,39.6501165353939,134.826627239765,5.86138924559722,40.6391038418291,40.9557468660039,134.76192487767202,-1.4152753815839698,116.847726002022,116.46983822409,347.99697536204104,-8.85917379336416,214.668116222996,214.175145280854,616.090154829422,7.47534368914194,65.58355486783,65.84930860349749,225.001635884944,29.641663576468503,9.49919571701164,31.116975220542102,32.9366001337686,1.07190174312836,6.02535004956393,6.100915898908171,17.2896117154222,13.420010561919101,9.42849370766519,16.383126769011298,27.553912767980197,94.46552814674271,7.5280129437892995,15.906803380192098,18.756402650166898,22.277276980286498,0.0965361057835667,0.22844762210174102,0.803281555599242,4.15672440680898,5.4711341034408605,6.86908325977965,15.457297676002,1.04604037011307,0.8367463786686831,6.64698053277414,-1
15.923831098874901,547.870873455848,546.676080396157,2031.1130725033101,2.8174279348382,426.56350371256303,425.30276887213205,1419.78467938981,-8.7172652542092,192.841156587924,192.800268623891,606.0463373479499,-13.395995850736599,5.8781078937002595,14.6267485133068,23.2189249128741,-20.4694861397831,34.8619643385592,40.325401151166,130.168057169008,22.9954244233873,43.60452714264979,49.2245969732018,128.418910831838,3.0008969675835,109.446996400246,109.095094201592,352.588816112341,5.4900911425082395,208.85574600110803,208.18932834010502,601.493756508887,5.64798643856486,62.229404580918896,62.2620422931559,218.963271424676,29.123058800865103,9.2238450196689,30.538782442835696,32.4046889851077,1.8201224030474499,5.893789876270749,6.149377277189981,17.980216143908102,13.9410076542474,9.391088685638449,16.7901673782569,26.7511528848528,203.289057558507,41.554278696939896,46.4723398596127,62.5569808217476,119.77925611616301,0.41376926545515597,0.17838262103954503,0.7658443788645122,0.748568227318343,0.526573966040969,0.915165067831772,2.02693432085781,0.591985014734895,0.14824772947141399,6.92436238684778,-1
-1.9277015548776,536.353480106699,535.534173983265,1811.9963839201,-37.71392801352871,430.087253760463,431.194079207844,1486.53513022644,-15.4080729073325,201.771538093011,202.11399839299702,598.9299547460939,-24.6867324306996,6.82007181198095,25.720505498344,34.0823036575498,-14.94345130056,34.6011514057827,37.6420391687136,128.040905410639,14.567881798505098,43.28319705860871,45.6073356609052,134.302390255923,-1.01992543501191,116.777524595942,116.60300593573099,373.292112051871,2.08320282953223,214.96820087266101,214.647820800731,614.144362643061,1.8573596423143401,70.413866092733,70.3310500843148,242.886929311394,29.5031753587306,9.133700234321179,30.8805187857572,32.3342133981045,2.49536055360921,6.380188139474161,6.84189590264635,19.5122329003414,13.20955286833,9.762796748391581,16.4169278917132,28.4450311542927,215.939278937382,40.9177667820605,65.8362980895149,77.51438721081429,119.64909999592699,0.169834365399427,0.12516217221141301,0.782277360189547,0.6912424149010681,0.432263154411949,0.8152402425382229,1.8573978058774498,0.239529665605307,0.0969195245183524,7.247453093031219,-1
-13.456331849337401,513.935810426225,513.529488228312,1803.11283612333,38.8368512539267,450.516228215866,452.133673857111,1843.98225307935,23.9461769546556,229.41946127771598,230.706633187435,863.3197600782601,-9.966942180695609,19.0647789281042,21.777277624102698,65.0833949378672,-17.0229283056821,34.5143353055389,38.448691776276,129.758158200444,18.1176497803475,44.76847389144321,48.2502538920496,148.348787270743,1.6844906278785199,128.28281691700099,128.148502039351,420.493517535392,2.66376340658356,220.302110457896,220.071576989121,634.537272196676,-0.673434488405651,83.10238936068741,83.01313447632201,301.849574686185,29.6284586494448,9.461676788036751,31.099463202225103,33.244481993873,2.3651305107399,7.38839784054989,7.74981728631639,24.9811666138628,12.667287840890602,9.971311565772849,16.1140752393021,30.107227091914396,130.67678684377,44.19854018412929,74.40824929578079,86.4844051000825,119.455343395086,0.333784583590026,0.18730177571358497,0.7920011649560981,0.7259535836967121,0.252569343166654,0.768614064021044,2.28853601956859,1.32780866995353,0.145302073588626,6.96182324119192,-1
-5.39599091215013,478.175653462335,477.226901952299,1697.69948344784,-31.7202384232155,445.44563853584,446.82861957542605,1757.5588847276501,-16.9754655175397,234.87433088654097,235.712482521015,894.948518269645,-17.937065761925602,10.628462201851699,22.710957190299897,49.141127186961,-16.9900070035294,34.907571663354,38.7588226763376,133.697257718169,17.6637343477189,47.106887497044,50.2499010538312,149.409159714155,1.89267503475762,135.315873539708,135.314279023822,448.52419277292296,-3.18681232838827,213.01530370643002,212.602242903885,625.741157547833,2.5812246580758,102.55439339230301,102.378259604361,327.400441288653,29.8752511511193,9.99058784354734,31.4951325142213,33.168444397506,2.4443933013005896,8.80078114293024,9.122670953998801,27.1887210898722,12.6188799160532,9.45111991664902,15.762678316128,28.404688985109402,125.980392156863,42.3779343814267,77.606366203147,88.47618044248439,118.01065285943301,0.315350187969786,0.186552348680276,0.769782605817375,1.0125730713908,0.826008417416905,1.3065959664309899,3.0193538499313504,1.1145643646014098,0.250591035687002,7.310509159717849,-1
0.42000634404611,490.281245968073,489.15090273157404,1724.31509673931,43.553565286407206,439.582308017285,443.376823847715,1746.7010568423002,24.422694593761396,247.15849520570703,249.793707271197,897.103564569153,5.31021840525622,12.556894209918198,16.7991748216864,56.248248671102296,-18.2743490535288,35.6009820867788,39.9449576476978,130.871404935404,21.832230659734503,44.80360773912311,49.75838161878921,141.87376350899402,22.238884930247604,125.27949806614201,127.26031836820499,466.02380663698,-2.68082384291384,162.114664888741,161.762593081512,527.723468790967,1.18335083555721,92.2824099884267,92.0932024946903,290.903015831258,29.575700039137697,9.542436574843471,31.070271851094,31.1685148026895,1.3286511455711298,7.84174569814411,7.93996609085402,26.377019748653396,13.1470738071596,7.77718713446825,15.269837938514,25.5144154609782,127.19797596457899,43.198366949134,67.39355863963661,80.2608737684173,122.07369158904,0.37776966318973293,0.20373372709374302,0.718397127509381,0.764211371808066,0.27965896745132696,0.8137478629745292,1.0203312152057,0.303555465524221,0.15800962388728199,7.53387787095946,-1
-2.17490130297925,482.377562340785,481.355671742648,1717.52593407695,-44.457041976613,423.798904055591,429.198481947809,1769.8246155377103,-33.0817467526781,228.433332765352,233.230471062748,891.727277629901,-13.111728363273802,11.792714515152399,21.296277178293604,51.4615411694302,-18.5223873001132,34.639375105058896,39.213766623736895,125.594747773437,18.7120255104782,43.3730651826688,47.1562912713639,141.728165592988,0.40149979838581396,114.389564936581,114.149055915745,376.860981624508,-2.91902847875929,147.794856030803,147.516810487024,436.54830210269097,3.6257020668984103,88.5302250835474,88.4777118741869,276.564580668176,29.2840875510742,9.334267010449231,30.7295838116573,31.0053859964095,1.7785305760445902,7.05381527313878,7.260011502192321,22.294364065195104,13.9779810985354,7.231135659480469,15.730800907223301,23.308761924878002,224.699557242252,46.1941205197161,71.2118250760591,84.8535351588572,129.528507142388,0.158970457244725,0.126034975429741,0.704945784570428,1.1656694008063502,0.7821286329653678,1.40362605577437,2.8874529360732697,0.348883066024667,0.208883717502257,7.01930251745379,-1
4.56876363669896,451.64282520349605,450.81231636908797,1691.1729055903,61.47541232708139,444.288330508301,448.348128662604,1991.15089029154,33.1348017224372,260.634190791891,262.72243002614397,1074.18454474162,7.3241985680580495,16.5494204292891,19.767441596176102,70.6349843348483,-18.6390963164327,33.9051350231096,38.645503004597,128.310627662196,19.478541376787398,40.942485721001894,45.2664880264261,138.959833843771,0.5503062409750911,113.791897337828,113.682173312833,413.15975702130095,2.1714957225279,143.093954321355,142.82635514353902,487.948160958192,-2.97443274614433,93.2170733540249,93.0839163910866,306.922637800115,29.383600574981198,9.658330952691179,30.926076486728896,32.4824163058405,1.88933014900982,7.37047260329507,7.60197647557141,24.1357411905516,13.4318762457901,6.75158588360751,15.0275986515147,21.724786144260396,281.151170145478,46.589538052968294,75.6138983868922,88.76844340727249,130.874005522958,0.0740219425313645,0.088709072791985,0.717803334399484,3.3607000254516604,5.05365027682751,6.06848645736756,20.2074072523703,0.851222463741619,0.35618600589720706,7.06125918535393,-1
-6.33363249707021,357.416611008154,357.107315074513,1549.74724449018,6.94359352395613,442.10082419899203,441.869779725083,2060.72106123484,0.411579435445139,275.3785698734,275.181733554151,1278.5454236717098,-5.248786160325849,23.493845270530898,24.1092463878411,100.464251768931,-18.600799801778,30.9048097555085,36.04976090450771,136.03823001373,17.8848946886198,39.103067593743795,42.99623954257629,149.248424684056,-6.26452394558504,118.559662953564,118.66802895619499,469.031372587667,2.43068516111617,128.78287480954398,128.694347141336,549.171618752096,-1.20775686082317,98.59017222810742,98.49310904144659,340.939892086493,29.9383709080958,10.795766715925,31.825364973036102,37.1200056324148,2.81020157471573,8.4102970273572,8.85887468555315,29.5507445347976,11.741247095340901,6.342599526101611,13.345871413157301,22.5683810328438,135.56293485135998,44.7019714588465,85.8628178758911,96.7238149876286,128.126001037292,0.288576369416302,0.16980089275462,0.747207156904811,0.975844014557115,0.7380271391528108,1.2234460373737,3.54540991798409,0.445675186785225,0.100022743996526,7.512297018091759,-1
2.45568473321044,325.838015145992,325.430369561318,1161.69893111679,-34.2676472527728,454.87938348805704,456.569540887833,1999.10048581113,-28.3943042868056,275.583116903317,277.768020325531,1241.03359615098,-8.47108425372196,23.6329674691375,26.412797916327,106.459675432111,-18.2873156721262,32.7451810752504,37.466697976594894,138.187629809555,16.897552050468498,48.3809389007777,51.2408476937187,165.944450311543,-0.695097528079188,135.119731078092,134.937145073253,452.048768834219,-1.50024999783997,161.10134308540398,160.886135590174,586.5468941157579,0.05167062398287,119.452724469398,119.283252571762,372.527551594331,30.053682293766304,11.979777883227902,32.3494183072183,39.7641426408983,3.14301346622695,10.7890830889366,11.2330158831688,34.6035836237545,11.636893121231001,6.383708623481799,13.2853535873575,20.9279402964062,132.321315623024,49.253247532618104,67.2808364221972,83.33041747446009,127.628684440866,0.433248525202715,0.224077131341279,0.7221839591778549,0.6131743906128679,0.33148747043154,0.696999606560882,1.2862455186408102,0.24252270577098,0.175572347718939,7.59244928289346,-1
4.02933855777462,301.071964925752,300.454246162347,1029.5319582569198,6.459863419998269,450.64377605434,462.376003842324,1903.6142857306,3.4571303107144904,280.325643078209,292.72428900125,1259.5809600232199,-8.777046876525821,23.0213230652171,29.129943600746103,101.321364452423,-18.6253880346933,32.961125640457,37.7968231941866,129.795332136446,15.428519178721,52.738770771013606,54.8463135581691,171.421199000246,2.74447093790277,143.852594146483,143.685605579263,462.70523207271106,-0.0992908196433779,169.373517264631,169.007547853084,531.6270100354039,0.9559231197379179,140.115369033508,139.808502076865,421.151554111981,30.017320143527698,12.658893819501099,32.566713192388,40.389833491745,3.0857921377073105,12.665897373454401,13.0103958656212,37.2717287992394,11.6670722920009,5.405036410409441,12.8534558610268,17.4059914809732,257.68500948766604,46.1683202251353,82.64989333789529,94.6254993073365,129.936277571723,0.100371279250718,0.0951735699823609,0.944614168741963,1.20130181697074,1.12196442628378,1.64352561718676,3.97224223577573,0.6532385703659499,0.28692750484661894,8.57851670085292,-1
-1.38082441508528,310.837597988021,310.282121160911,1070.77454568387,79.6021098177675,473.391838337579,486.33053384723297,1964.32889827133,65.2016412000068,308.54991863987,321.42580501242503,1387.13045600859,5.7614310615569195,27.2433434582678,28.6103543716683,117.987538282817,-19.1697558894752,32.319951320098,37.530189346244605,131.145985144508,16.4935846120288,52.861737394933904,55.284395747018,173.79716267117297,6.271520712127581,140.039431904927,140.01200469689698,455.01966094597395,0.3612099589942171,171.273597228041,170.979938743954,542.6690991996991,0.36412888880129096,138.321575552806,138.07565994741,426.904975369961,29.9991112805315,12.9015353692642,32.6466081498555,41.0310134825926,3.17070347453123,12.711755971369,13.0802368501527,37.915443376632396,11.4290246819871,5.305142750047151,12.596650998350501,17.3872637026085,146.995572422517,46.8558939747228,82.5516061431317,94.84210172319891,127.287151962758,0.30588749010627897,0.18028599318491298,1.6590844084509,0.753286073816525,0.34065937821254,0.82670523565311,1.13387031434211,0.328612614559601,0.12533903803057903,28.195741715736297,0
0.5236977719185789,345.723243079997,345.281529125201,1175.7435004162,-49.953857909002,468.27518111250396,471.50229618782095,1994.9216176241603,-38.8154411049101,309.147718087632,312.814485745792,1401.7070063356198,-7.08290739593959,27.765351289952697,29.084326943088602,118.89555391276801,-20.0939158678746,31.5643412987638,37.388015412685704,137.261520047876,15.918763097037498,50.571616698956205,52.960423811115895,167.223501249693,-1.9564990580494899,134.758578925457,134.615310259303,460.54370172178596,-2.3165952195555,220.790607453539,220.503713950998,690.8625556931751,0.45044504322905804,162.530836360193,162.320785226952,515.571581075163,29.9597287306753,14.3277741757933,33.2269847479523,45.792375118809204,3.19463641752409,12.4859701059168,12.8773382811294,38.232900341465104,11.7506556268804,4.9849168819505305,12.766321312528401,17.0957158446863,139.784946236559,46.7430317223651,85.22117328940008,97.098779651777,128.988097126284,0.289733936048659,0.21100770483161102,0.824043376766044,1.48565413368907,1.23601131815906,1.9322446736428898,3.89003383901805,0.669726170853941,0.37492706087901295,7.20707205320935,0
-7.8263965928073,381.731381471726,381.004167609023,1254.9078761652302,48.861598086995706,471.009980139254,490.607094796257,1991.47941622587,42.0021528715486,295.501400567931,318.367521821343,1314.13306546025,0.170744601030961,28.2503200961852,31.0248777868962,115.995212447637,-19.356756891406103,31.245742328374902,36.7044691137812,135.667265110713,16.5127461636237,50.502105313783,53.0099293298581,156.368641532019,4.415251757221419,136.056171677604,136.06259226464599,462.19515332053595,-2.0282758606068603,286.35810964229097,285.626571715458,856.380511651499,0.968854605213971,203.007182453408,202.485467951439,617.554314890111,29.963484641973,16.3135244737705,34.0982239914269,51.04009575104771,3.57182399080102,13.0742519340659,13.522040059096902,38.2764811490125,11.2707218880726,4.53809532812096,12.1464830429789,16.4955116696596,189.784946236559,46.268945461439706,81.33789955700709,93.51006909378852,131.098744216383,0.18957512074381302,0.130773841415181,0.73317721012225,0.932933816892685,0.7145582941044409,1.1750746545167698,3.268384637026,0.49040649172821904,0.126167714301159,6.78974360335966,0
-10.4344873751421,412.347054503033,411.66528710111197,1358.49509303312,89.4556509208211,473.52505121022597,487.89115179683097,1952.3326685411103,74.47400933760659,311.77677685679197,328.69773770725203,1354.44240534254,2.6744548484812403,28.846857282958602,30.4246732428532,115.48885837997801,-19.2250387791013,31.839985341673998,37.1381718993441,139.20484387650998,16.618304488820698,49.42690621545339,52.0404917866424,155.001161685503,5.363401566947,132.142397217531,132.13320680139,460.46104722821406,0.928910372869804,290.450659226188,289.799266735717,884.885469950643,-2.28834174116379,216.919066199926,216.45143598080898,670.639776010194,30.1381271810181,16.4114037204302,34.3002436807764,51.8827753722678,3.26506761721313,12.7577455151185,13.140474130168,38.382581758017395,11.0395564281975,4.35168710189372,11.8643391349241,16.7445347977619,117.900063251107,49.035931879538005,84.6152006778715,97.6812648577371,131.23670987268102,0.360632035141648,0.21372983323613898,0.795706952378713,0.85527161725348,0.365639043770752,0.9301177376724771,1.22004513895751,0.2978545924689461,0.14141355214309803,7.25558215238883,0
5.356218650548111,440.43033228732,439.80487165774804,1388.1403451053302,-91.72506561023658,418.027452122655,437.07852726634695,1695.8637275110598,-71.2221844273041,277.253641736445,294.701765316097,1163.64284367741,-4.46863700447936,27.064489960859103,27.411930085053502,106.022600063366,-19.716957876029,31.7972397151442,37.370964134900206,138.664976942303,16.245106718940498,42.910936424147394,45.8328785898888,138.513183370298,-4.44568562302197,117.363005992227,117.301733851898,452.502215061866,-3.5078908627656205,233.04567866845198,232.789639498167,756.8932037678419,-0.39770783957336797,190.462460731879,190.186128572752,624.9735144195939,30.115122203478197,15.001937512200902,33.6439689222857,49.34304924842521,3.3769558139897597,9.80885223994982,10.3960037595428,32.4694617523851,11.4345607960889,3.67326935164664,12.0181267871491,15.2213186890557,194.370651486401,47.6054049829899,84.274747747022,96.71880740058279,134.595473059484,0.171425271607196,0.144625737142068,0.7597123838072309,1.3563304294667,1.01999305245222,1.6968348607934298,3.3092568126774102,0.549517707203936,0.296354426915849,6.8407933754749,0
3.94065065026866,457.046483274411,455.929020323656,1403.4045221311599,87.9917213777918,394.560330856066,446.082637447847,1597.72598454828,90.5312504032075,255.671046258139,315.343236617297,1087.11113611128,0.38604133513567795,25.477172156629898,25.571628194461102,96.9783504065901,-19.644858448342102,31.890272026641302,37.3861055306276,135.11718942514202,15.3053432309791,40.1624817094298,42.8889762294679,130.09539902136999,9.2588615390511,112.667324734402,113.403276025457,425.703440142791,-0.8269252386896271,168.942076391034,168.609843851015,583.2817321486,4.06113697841925,154.44169779257,154.118677392055,512.037182665322,29.977260072012896,13.8016361515255,32.988296677659804,45.37409793360829,3.79035597669681,7.46580132635775,8.36462010286714,25.336501566515498,11.406941471875598,3.7350854526120605,12.0051919996342,14.4690393212937,239.83238456673,48.4067224465824,80.90160755979791,94.2339829409043,137.24266593514798,0.0827540315464012,0.10216072254677,0.7569572731487471,0.9981962946677541,0.6554286927577679,1.19409104131537,3.17141304140175,0.47569234059187204,0.110177087805334,6.565502020833559,0
-5.02502735059288,454.20748418510595,453.441490076919,1478.96203788452,77.1644491972944,421.780469839588,441.64217433065596,1794.8909613043802,68.7075777964983,293.033996256017,317.693241697187,1276.70383828017,-1.9847914955109,24.0141409310031,24.2593643817612,96.141655225825,-20.1742966154618,30.8742918036418,36.8413932745196,132.1893899391,14.9152951265,41.239467831979205,43.78635071518661,138.28633787446898,6.52271169368361,120.40899930371599,120.686372576663,478.143135018806,1.36255481781301,190.77934242542,190.47763297774898,706.277747290573,1.85095555392593,155.432387507757,155.194646779967,511.85471847759595,29.858166920893503,14.1252799958177,33.0225295436151,49.646777202802106,3.9638585342891495,7.73051506286853,8.67768679891116,27.3973316436092,11.554700652516198,4.299221225968441,12.326843409435801,16.574224662935098,149.68374446552798,47.012266146417296,79.661273182741,92.4128654500892,130.729065980057,0.3028416914369,0.16556923920406103,0.737168134433878,1.39598925690963,0.9888762888799341,1.71066501513352,4.48231191274594,0.41381415288701795,0.113031405670433,6.64732212257374,0
0.8932128937369259,462.297521704419,461.780789221694,1477.9137953225102,0.22515717874080396,424.589901656019,424.08973436146795,1834.8210465930104,-3.4052103996447403,305.82090433630003,305.480255157433,1338.56119768125,-3.14873844440353,22.811694512144104,23.0080043533812,92.7469989791255,-21.9478920529356,32.2958698896988,39.0164473562341,139.607702326891,14.228527935216501,41.7605506056168,44.0734857145578,142.629844756576,0.588070094875329,128.882264414171,128.731437889074,494.492088773125,-1.00799117223396,262.799340982063,262.492338318289,920.2915685108701,-0.4030360442648421,163.425862584622,163.233815452652,546.866439560854,29.824596779004697,15.760908022684,33.7327185463277,55.9804273594535,4.21670897951035,8.92512700639007,9.862162730793221,32.5299398035697,11.5107324664455,6.34927525778767,13.1886954400214,23.529411764705895,104.585705249842,49.613429859823,72.74242353518079,87.9086311214345,132.511186441476,0.48647354179804103,0.25445554046437197,0.793068562656616,0.916718137460341,0.40542315100230797,1.00232601305168,1.53143526359901,0.41736180193966205,0.153869143854108,6.61628382292075,0
0.0493967938082369,467.207093404125,466.365139139755,1444.46471208065,-107.69219418557199,394.338186742356,412.661953708498,1502.0242751152803,-125.78827451312999,245.810295960177,285.59356755077897,1063.24018125409,-2.20618904399036,22.1735310311499,22.244866138140896,88.95891857640758,-22.9589995827879,36.263171654836995,42.8709288678806,148.235294117647,11.8046537482696,47.22444824290339,48.63240177513471,156.944133488227,-4.95721875459492,154.854473237639,154.673424668432,556.704141761715,-2.23327545060485,332.60963506513,332.00439318250704,1070.2065222122098,-1.9753224646067398,168.72596719167498,168.432225731498,536.454256163996,30.036422760221896,17.3241400856381,34.661330221949896,59.93593128454229,3.72133194154965,11.3306020518045,11.9268675195557,38.5735910162989,11.3379053133856,8.80700975546706,14.3691601225159,27.7770971943532,255.344718532574,49.9159589009519,83.5231950151946,97.2527723802958,138.00713121829398,0.0994336186257983,0.0981836297320297,0.7685482645185641,1.98620962339594,2.05514028500035,2.85756947426872,6.52176697021935,0.6661276769674821,0.397630263609219,6.92771449660032,0
-1.7541135565521397,483.525724190073,482.26497658697303,1508.4473649262698,118.661492955948,409.265040222074,443.24389978870005,1614.85188593559,152.133118389617,267.45586536173903,342.42259071325805,1210.00568236774,-4.07290692566552,24.1378000863092,24.431119088404103,90.13588200091552,-21.9766633870107,38.6409655099719,44.37276847173899,162.498187066568,10.7473420175681,49.993984368401605,51.0093349449155,165.234343647695,4.74704476579649,169.620659147412,169.333935346234,582.527821744128,-1.1452207088331898,376.428784917556,375.444864456394,1171.07853250669,2.3131563521522205,188.91043997943802,188.442578875625,578.37385727068,30.165451256006698,17.8061355715956,35.0051699753164,60.9742669060441,4.12922115306179,12.7460023425541,13.367391020555699,39.6656457915303,10.8667451775018,10.4775287982709,15.0861897843362,32.0023233709997,150.743200506009,48.89479049423229,85.4970419903548,98.4155684723979,136.23348419806,0.29792471198552506,0.16298855281904598,0.77124364979459,1.2174043462776,1.25880339393527,1.75106831253037,5.9776646401224,0.65486041946324,0.18054095366860104,7.330855880650129,0
-3.47205544428971,528.020541617061,527.352448441207,1706.9076236070098,20.8674483741145,427.28996859104103,432.28515457856696,1718.91087418553,31.981312229626102,303.432416806311,314.976487571058,1381.40033442703,-2.96347130361675,23.9171925662543,24.076672872895898,91.1283838490513,-22.721545535702894,42.8688324078509,48.4712357207497,177.17351357059897,10.469693190016802,50.3659084071509,51.3782563216121,166.429823635022,7.295750957564451,160.235543670758,160.189682992701,636.0976401767949,-0.638100689330881,370.50901596276606,370.022276408877,1177.70477304366,1.2006926251119399,193.59483163249297,193.34786251777598,630.287722868468,29.7273695480967,17.5870273542457,34.5283963007248,60.722075544759704,3.1567723312879403,11.689554966040001,12.096944542146002,38.757911782307296,11.9935143681469,9.74968061675565,15.461623056958699,32.155313831098496,163.59898798229,52.600122228314504,86.6318063214313,101.244271868257,137.10493742637,0.27672682028694295,0.18067090673717998,0.8615105140942758,1.1364558860862601,0.6796584255201259,1.32410955049919,2.23678650117143,0.271835964245717,0.1515579010348,6.41071482475817,0
