OFS_FIB_MDF,OFS_FIB_MNF,EMG_EMG_MDF,IMU2_AccX_Mean,OFS_FIB_IMNF,IMU2_AccX_RMS,IMU2_AccX_StdDev,EMG_EMG_IMNF,IMU2_AccZ_RMS,IMU2_GyroY_RMS,Fatigue_level
0.105788,0.079589,0.118959,96.686734,0.756485,181.9023,198.601811,43.849576,80.913016,1567.288135,0
0.121296,0.096102,0.124589,28.964986,0.703916,59.057949,63.283667,18.642308,28.862064,512.18394,1
0.118954,0.093276,0.101965,3.616965,0.770558,13.752095,13.284405,7.610397,10.831755,125.897013,1
0.123293,0.092527,0.124587,3.857536,1.042044,15.159567,14.681023,6.765392,12.414223,152.203778,1
0.118673,0.0849,0.119174,3.415218,0.825301,13.905224,13.497957,20.714166,13.44678,162.685251,1
0.113166,0.080417,0.140014,3.360346,0.664728,14.61798,14.247192,33.610263,13.225523,160.393081,2
0.101931,0.080479,0.119372,3.629729,0.670681,15.248476,14.831995,6.850132,13.188292,163.11447,2
0.327737,0.63496,0.153663,98.464643,0.787792,144.342867,165.45239,7.716267,137.257189,701.329347,0
0.158728,0.219018,0.220285,92.237652,0.780372,141.638156,163.799201,7.712744,141.310252,794.468176,0
0.144015,0.16902,0.084203,105.052379,0.777608,145.888568,165.157718,7.911596,148.457815,790.372606,0
0.205885,0.396665,0.078333,98.153388,0.774782,146.296149,168.250939,8.063336,170.347852,778.418886,0
0.447776,0.798263,0.131573,94.294164,0.773544,137.354774,157.239031,8.301375,198.406911,990.155101,0
0.274615,0.48602,0.154104,100.363059,0.773264,131.774487,147.275454,8.257663,223.319139,1315.28243,0
0.277103,0.486586,0.19556,111.115551,0.773809,138.133887,151.89954,7.983293,235.164744,1414.005377,0
0.181417,0.250015,0.196367,106.656977,0.774206,136.373128,151.085843,7.942267,229.435933,1353.216925,0
0.289438,0.520544,0.097275,106.329151,0.775624,131.357873,144.007085,8.153047,213.761449,1259.442169,0
0.278345,0.530013,0.235079,110.941125,0.776092,128.497686,137.887224,8.324196,209.158311,1313.359691,0
0.291105,0.561068,0.190853,106.272111,0.776274,121.231265,129.289465,8.244076,198.325399,1357.233578,0
0.306839,0.570404,0.156177,97.244429,0.776525,117.870415,128.46341,7.938344,191.038186,1386.94277,0
0.288736,0.535831,0.170791,102.18476,0.77642,122.548904,133.183415,7.717536,200.35545,1363.327203,0
0.246111,0.468547,0.191348,114.059485,0.77561,128.751339,136.690393,7.653179,208.603534,1383.405342,0
0.281761,0.494335,0.149682,108.918104,0.775171,133.250924,145.543729,7.805852,222.070091,1423.430486,0
0.242551,0.47726,0.101338,92.933001,0.775278,125.234244,140.932951,7.961531,225.062878,1460.56783,0
0.424992,0.811769,0.213139,111.117938,0.775235,128.433159,137.457638,8.110992,228.043447,1546.205665,0
0.202189,0.337558,0.130682,95.241923,0.777559,123.646988,137.610339,8.074584,230.442142,1645.397712,0
0.423468,0.846595,0.18658,109.950417,0.776507,131.440442,142.607533,7.78035,238.001816,1753.946318,0
0.176859,0.349918,0.364388,103.23872,0.783824,133.904739,149.014033,7.525051,242.531979,1711.050623,0
0.27866,0.531954,0.134758,111.594543,0.787275,141.016436,155.729021,7.409974,239.760328,1593.901176,0
0.260193,0.496591,0.138236,103.940995,0.794422,143.709562,162.668618,7.280091,239.942894,1542.680149,0
0.268786,0.517285,0.156793,106.75951,0.805976,147.037126,166.340678,7.264738,249.928658,1557.280555,0
0.245375,0.493492,0.219588,106.741779,0.817628,148.681176,168.534219,7.402544,263.098363,1594.370883,0
0.234544,0.404487,0.143144,105.74629,0.833053,154.651661,177.250521,7.516625,260.690923,1612.497094,0
0.144984,0.230401,0.212012,112.390308,0.853534,160.410895,182.92435,7.538624,281.530529,1642.222035,0
0.217381,0.433177,0.160376,99.307046,0.876378,157.444214,183.069485,7.565518,282.03768,1613.687,0
0.215952,0.445,0.080835,110.993391,0.903523,156.875122,178.407052,7.444256,252.441233,1529.215064,0
0.205908,0.396343,0.165775,101.955224,0.937257,152.741809,175.91218,7.354184,241.815994,1506.001191,0
0.24108,0.408308,0.184738,114.169621,0.969476,155.127468,174.753254,7.412435,248.561505,1504.67549,0
0.412893,0.856319,0.148574,105.36271,1.004111,153.55554,175.913495,7.380531,256.482098,1587.251322,0
0.174418,0.355159,0.177802,112.180935,1.027338,157.587892,179.106474,7.538117,280.981303,1636.805914,0
0.345338,0.760785,0.212898,102.00499,2.741256,153.652725,177.123811,37.314487,281.712388,1625.9039,0
0.446922,0.920766,0.198737,74.712215,1.183191,111.576138,126.828893,13.307262,200.512827,1244.310242,1
0.170978,0.338998,0.185289,6.654527,0.866632,15.74636,14.300605,6.525171,11.84956,353.989316,1
0.451592,0.903573,0.143456,6.949531,0.847046,15.629619,14.024408,6.532452,11.304531,357.164232,1
0.226947,0.427623,0.197981,7.007676,0.829822,15.538792,13.89034,5.855312,10.886002,349.242936,1
0.3681,0.776884,0.14194,6.843999,0.814356,15.226697,13.626912,5.836072,10.49535,329.920405,1
0.257555,0.496922,0.176118,6.984723,0.803371,15.192283,13.509138,6.100042,10.740369,309.029852,1
0.303576,0.626302,0.164056,7.112348,0.798035,15.308797,13.568587,5.80941,11.29279,316.903102,1
0.303778,0.626085,0.149027,7.416456,0.800406,15.486003,13.613485,6.021798,11.482631,329.116339,1
0.288465,0.567617,0.149641,7.036667,0.809373,14.943,13.201501,6.23505,11.185157,336.319388,1
0.316582,0.670419,0.433207,6.932339,0.816822,14.622125,12.897609,6.30025,11.089557,337.352338,1
0.269374,0.507896,0.200467,7.254361,0.822712,15.295643,13.492273,6.352529,11.996821,341.178045,1
0.16239,0.0861,0.249456,6.83104,0.825329,15.392963,13.810994,6.437582,12.528826,356.130957,1
0.364531,0.731166,0.200035,7.177565,0.827044,15.317003,13.548004,7.513611,11.893118,328.697098,1
0.17149,0.291178,0.239535,6.862589,0.826596,14.751014,13.083739,6.645088,11.498115,301.141397,1
0.416413,0.953016,0.241122,6.538722,0.836611,14.230596,12.672842,6.807797,11.692358,294.536126,1
0.171898,0.251935,0.149788,7.277052,1.026302,14.321308,12.352348,6.957533,11.359663,311.305161,1
0.157765,0.24606,0.278745,6.754919,2.688459,13.674954,11.904932,28.793396,10.810992,315.266597,1
0.21987,0.166061,0.137764,7.328363,1.766031,13.769143,11.673614,35.851816,10.779261,313.423056,2
0.367913,0.778808,0.283718,6.736153,0.973005,12.800355,10.90256,7.604978,12.485953,337.730276,2
0.188303,0.188979,0.242659,6.710177,0.806605,12.583416,10.672386,7.704781,13.302616,358.583857,2
0.230402,0.19405,0.162837,7.498326,0.773199,13.172685,10.866265,7.831011,13.104762,364.323733,2
0.227589,0.427572,0.287413,7.323663,0.755472,13.013242,10.780849,7.831562,12.605233,353.565716,2
0.180009,0.161728,0.18533,6.733049,0.743481,12.895401,11.03399,7.719949,13.919679,381.040479,2
0.202808,0.00317,0.191427,6.69753,0.734838,13.663904,11.93434,7.516417,16.368773,451.073845,2
0.332307,0.550569,0.406157,6.756623,0.728415,13.783089,12.040759,7.323317,16.183543,455.074469,2
0.25437,0.460683,0.317687,7.95305,0.725365,14.256563,11.861579,7.375695,16.381472,420.997956,2
0.343034,0.772906,0.282388,7.032311,0.72434,13.832295,11.952265,7.579008,15.477082,418.930407,2
0.208076,0.363058,0.231298,5.918449,0.724435,13.375753,12.025288,7.607486,14.084865,413.133389,2
0.277873,0.636357,0.127656,7.524599,0.724684,14.197334,12.067246,7.443397,14.336219,403.926337,2
0.155357,0.315905,0.174889,6.93546,0.726805,13.289683,11.354487,7.361007,13.728036,420.689814,2
0.330955,0.782977,0.167916,6.916342,0.730992,13.508148,11.626099,7.547921,13.323755,393.707736,2
0.188921,0.31875,0.129922,7.405436,0.735359,14.093187,12.00674,7.664059,13.637849,392.76835,2
0.291269,0.703717,0.146572,6.975506,0.739065,13.941022,12.087702,7.506679,13.088251,415.074406,2
0.176027,0.204101,0.169975,6.652891,0.742157,13.507753,11.774331,7.284548,12.543052,435.00021,2
0.175296,0.005332,0.243195,7.063914,0.745256,13.876828,11.966169,7.228072,11.687565,427.808698,2
0.194012,0.186609,0.202112,7.29967,0.747048,14.066299,12.041997,7.475694,11.323579,404.235686,2
0.199239,0.420253,0.323809,7.07685,0.748428,13.915553,12.008412,7.877232,11.184768,389.816025,2
0.310914,0.557481,0.344091,6.947341,0.749152,13.922669,12.098342,8.064953,11.01876,373.772296,2
0.297832,0.547168,0.159259,7.150563,0.749594,14.381388,12.508856,7.849189,11.10754,365.076345,2
0.208782,0.14812,0.201507,6.743378,0.748454,14.688617,13.07197,7.98897,11.193361,358.708628,2
0.467773,0.79783,0.1801,5.837526,0.746121,14.677025,13.48172,7.941925,11.430256,361.284521,2
0.266217,0.536747,0.165731,5.535393,0.743872,14.722233,13.666177,7.564573,11.457903,350.85366,2
0.279577,0.528987,0.214123,6.965494,0.740661,15.679541,14.063616,7.541326,11.525624,341.407247,2
0.17862,0.225367,0.282223,6.654262,0.737582,15.429331,13.93453,7.724011,11.430182,326.748724,2
0.173968,0.360359,0.12346,6.425779,0.734318,15.234209,13.827647,7.908895,11.055081,327.076116,2
0.502071,0.98614,0.152668,7.260243,0.729731,15.465071,13.673208,7.707891,10.960597,337.658249,2
0.202891,0.281509,0.097101,6.934782,0.72658,15.438823,13.80336,7.237442,11.580964,347.601953,2
0.226419,0.212298,0.105703,7.140109,0.721671,15.841378,14.153862,6.999927,12.237127,381.158519,2
0.43261,0.833679,0.266067,5.985848,0.717288,16.184525,15.028759,7.254903,12.654913,417.997139,2
0.278576,0.56592,0.200338,6.899291,0.714758,16.742204,15.263161,7.643777,13.211313,442.663069,2
0.384952,0.820564,0.217701,6.071494,0.710894,16.306448,15.15069,7.650252,12.863819,429.817013,2
0.153913,0.168065,0.108125,112.724525,0.632755,107.936154,104.892925,6.882474,92.114578,361.628642,0
0.158466,0.177416,0.09474,112.945159,0.629658,106.766487,102.851007,6.739079,93.527655,360.628568,0
0.169418,0.185749,0.10191,114.381854,0.630463,107.357314,102.89226,6.691507,97.229948,602.219861,0
0.168944,0.179597,0.097727,109.330815,0.632288,107.309444,105.935692,6.534672,102.984094,1230.094073,0
0.147473,0.160069,0.11125,114.081552,0.636248,111.836948,110.359524,6.88096,106.289903,1387.704295,0
0.139619,0.14815,0.123564,114.08291,0.639803,109.969048,107.339658,6.948855,107.281232,1369.492595,0
0.127152,0.128467,0.09881,116.339952,0.644747,110.022424,106.015044,6.911506,107.181644,1337.838302,0
0.128539,0.133056,0.100122,115.984559,0.647833,111.52463,108.675044,6.838952,108.783329,1713.796001,0
0.12284,0.121215,0.090623,113.537593,0.650642,113.936746,113.973746,6.965345,106.075393,1810.74538,0
0.12504,0.1238,0.096536,118.846935,0.652025,117.812092,116.999096,6.467501,106.479178,1855.814119,0
0.129255,0.129337,0.093728,109.085729,0.652371,117.047942,121.026749,6.537434,108.817525,1827.817393,0
0.114464,0.114,0.09504,96.750929,0.651355,120.257782,131.748822,6.466185,115.034418,1802.965167,0
0.116381,0.113845,0.099791,112.333199,0.649941,132.637729,142.848175,6.410161,112.793032,1810.832126,0
0.202379,0.4002,0.106742,116.467936,0.64708,133.521839,142.223802,6.834483,112.626482,2011.321269,0
0.243206,0.367543,0.084415,121.085725,0.646327,136.573194,144.58899,6.709851,116.460999,2227.144302,0
0.109325,0.099245,0.087216,119.137693,0.656097,137.655489,147.226787,7.340026,114.569412,2205.424768,0
0.108745,0.099449,0.169034,115.311579,0.743157,138.368871,150.013404,6.416261,112.726625,2156.011471,0
0.209293,0.31534,0.231749,116.183017,1.285769,139.661371,151.351177,7.230817,114.660322,2109.954051,0
0.151265,0.190185,0.085,114.423482,0.896335,136.330046,147.283605,12.827674,119.721783,2057.876996,0
0.103994,0.09775,0.209442,42.507621,0.679397,52.972624,55.473454,46.739872,48.322309,820.791098,1
0.102493,0.092713,0.09317,4.916738,0.672714,10.460793,9.240712,7.600001,9.851827,177.898065,1
0.170267,0.329433,0.087199,5.254072,0.651296,10.634178,9.251283,7.959102,9.710552,175.815614,1
0.234706,0.385561,0.085454,5.624716,0.652028,11.550456,10.099071,8.456304,9.399543,179.153604,1
0.176631,0.351056,0.129123,5.206838,0.666566,11.435987,10.197377,8.630865,9.077254,178.479246,1
0.227235,0.410487,0.238522,5.358034,0.677628,11.515399,10.223753,8.027025,9.834283,186.295314,1
0.250699,0.425837,0.09529,5.529983,0.676732,11.711865,10.337969,8.172173,9.978036,186.560078,1
0.15491,0.18827,0.196473,4.854357,0.854083,11.05161,9.956061,8.553976,9.78767,178.404491,1
0.108103,0.102454,0.184564,5.717372,2.847362,12.087823,10.67384,7.50027,9.992953,180.498477,1
0.104349,0.101992,0.252312,5.213531,0.894094,11.817364,10.635344,11.231849,9.892845,176.321642,1
0.10006,0.092112,0.092322,4.629799,0.750175,11.539581,10.579526,14.609246,10.10495,173.177929,2
0.102024,0.092034,0.087883,4.080264,0.723668,10.85105,10.056452,7.223313,10.095288,158.355065,2
0.102714,0.093719,0.095837,5.065541,0.711301,11.276414,10.084302,7.122983,9.937636,154.275832,2
0.105853,0.09856,0.085865,5.283352,0.693581,11.407494,10.120697,7.083706,9.963798,149.69879,2
0.108689,0.095489,0.081137,5.068576,0.676661,11.710613,10.566028,7.251986,10.667259,146.596703,2
0.105232,0.089195,0.083515,4.164015,0.667214,11.726147,10.947876,7.529929,11.799999,145.415369,2
0.10486,0.091172,0.093057,3.266262,0.663189,11.315864,10.84703,6.979166,12.47838,152.508807,2
0.382509,0.745997,0.152846,102.047166,1.065847,100.536626,100.081877,6.81875,100.537237,440.146635,0
0.220158,0.409119,0.079353,98.184573,0.793146,96.383575,95.785158,6.313115,112.699215,1665.641214,0
0.102827,0.103673,0.057298,102.977388,0.767255,93.888687,91.424137,7.048614,111.1103,2151.254381,0
0.126328,0.128841,0.087391,101.181515,0.767039,89.816545,86.756949,6.747013,123.674689,2783.715758,0
0.136965,0.144969,0.086626,90.979157,0.76477,85.046468,83.452239,6.536932,139.002537,3244.8227,0
0.137914,0.137573,0.092801,102.475121,0.77134,97.00804,95.53359,6.205338,129.470007,3237.701761,0
0.120718,0.118165,0.114594,110.971407,0.7605,113.156592,113.432392,6.499616,96.111139,4233.063657,0
0.121028,0.115659,0.083785,106.673007,0.756357,116.97083,119.106577,6.712423,87.743036,5213.825134,0
0.114753,0.108946,0.095653,108.087916,0.735608,118.443991,120.59,6.801481,84.035585,5436.567382,0
0.166967,0.283157,0.089032,104.769988,0.722183,126.625699,131.049862,6.950422,76.319211,5687.353424,0
0.24451,0.48254,0.088635,104.506394,0.711813,133.67863,139.610002,6.900564,77.544696,5998.691103,0
0.169025,0.251524,0.148971,90.685408,0.702712,125.189984,131.933019,6.180993,91.878312,7545.333782,0
0.143717,0.207134,0.14502,106.462279,0.702598,142.658291,149.887482,6.450552,112.4142,8508.546542,0
0.135723,0.125265,0.163675,96.292263,0.704386,143.248132,152.105779,6.430294,129.00021,9584.142429,0
0.117492,0.093007,0.125371,96.339752,0.707418,148.233103,157.849339,6.321631,128.65761,9828.869757,0
0.117491,0.103554,0.107921,103.95993,0.702525,158.681771,168.841472,6.206309,132.383632,9561.310571,0
0.117277,0.147332,0.106421,104.443406,0.702474,176.503598,189.340438,6.476445,145.580671,9981.329095,0
0.148085,0.277503,0.108257,98.047788,0.700294,189.228878,204.640958,6.464188,155.675215,11129.888793,0
0.133621,0.171342,0.108212,94.23695,0.698013,193.882373,210.430729,6.703202,165.616786,11489.696637,0
0.148221,0.2968,0.088721,100.807987,0.698473,188.259408,203.323939,6.333051,162.556386,11291.306547,0
0.222033,0.369009,0.113036,95.866862,0.694957,187.215593,202.648316,6.403231,157.550295,11244.950883,0
0.115133,0.106872,0.134411,99.077218,0.693942,199.492759,216.350662,6.261609,159.99545,10684.562881,0
0.118926,0.10866,0.102162,89.735768,0.689491,212.734146,232.51019,6.372529,165.063153,10998.278759,0
0.109008,0.095903,0.140424,99.570364,0.692785,216.308532,235.294522,6.798453,155.392837,10777.546884,0
0.105592,0.093967,0.207519,101.264591,0.788175,209.925904,227.908787,7.011471,153.229644,10643.036411,0
0.121326,0.119971,0.087967,106.254055,1.254173,221.467974,240.469247,6.469918,152.93104,11715.086314,0
0.200589,0.404796,0.108921,108.712288,0.799819,226.284502,245.680044,6.889463,155.469195,12851.58062,0
0.190208,0.317353,0.090784,106.718207,0.683686,221.846747,240.837418,7.006183,150.089226,13395.99943,0
0.165221,0.332156,0.108909,60.842643,0.681245,139.32631,150.994746,22.244109,86.398943,8374.83434,0
0.21402,0.459887,0.179543,3.322482,0.709141,16.454129,16.152383,6.985174,6.455047,247.879718,1
0.101383,0.091616,0.179292,3.383666,0.731666,16.585512,16.265239,6.71019,6.87816,255.710894,1
0.117513,0.168982,0.090229,3.668689,0.979011,17.531359,17.171971,6.875635,7.384617,271.531324,1
0.173555,0.404705,0.159139,3.185089,1.061431,18.109679,17.861505,6.758999,7.720121,274.120149,1
0.184849,0.43837,0.15578,3.501029,0.731906,18.861579,18.556068,6.775171,7.732533,281.381065,1
0.155195,0.380889,0.103354,3.194611,0.727978,18.572254,18.31378,23.633434,6.553823,270.57088,1
0.268624,0.642357,0.163818,3.945622,1.533373,20.245562,19.892664,36.844654,5.406879,251.017323,2
0.185756,0.259372,0.133234,100.669539,0.733939,103.266568,103.872242,6.940403,161.870154,230.725483,0
0.145863,0.156328,0.219573,100.338286,0.731855,107.235052,108.53002,6.759421,168.386743,246.485971,0
0.153365,0.166463,0.25761,97.387193,0.724669,126.283453,130.90718,6.535324,143.886575,268.793784,0
0.151491,0.159613,0.132188,98.250433,0.740501,145.509902,152.760245,7.013987,110.379296,290.054685,0
0.155928,0.166325,0.130477,94.674109,0.79023,147.272646,155.180309,6.26774,115.247696,287.233646,0
0.137548,0.144453,0.102505,98.008083,0.715214,147.081368,154.571804,24.110977,128.520029,319.389749,0
0.153152,0.162719,0.112122,23.278333,0.714432,40.418588,41.402565,8.314914,29.710929,155.628175,1
0.143645,0.214189,0.09593,3.938417,1.143921,13.623397,13.058967,6.351829,5.368497,109.768164,1
0.123092,0.11124,0.122679,3.891947,2.340982,13.562029,13.010458,6.535146,5.270364,104.508698,1
0.162202,0.411342,0.102289,3.92404,1.128997,13.406399,12.836027,12.75399,4.857669,97.24183,1
0.231325,0.26358,0.108499,115.484219,0.784586,113.08265,110.812948,6.925123,132.73749,1804.588376,0
0.219862,0.227923,0.172813,110.768365,0.793621,119.53139,126.894689,7.239696,158.942819,2784.633252,0
0.225405,0.237137,0.151456,111.767533,0.809521,124.896545,135.714643,7.162483,151.88483,2592.725689,0
0.220853,0.234229,0.139902,110.797718,0.832568,127.116554,140.294569,7.32351,148.702794,2715.300183,0
0.22857,0.243822,0.153805,114.893717,0.870337,133.967021,149.162792,7.18505,155.042983,2979.296279,0
0.241735,0.276125,0.144474,109.336002,0.916781,132.864461,151.000202,7.601011,156.442309,2722.885931,0
0.172134,0.240936,0.144946,97.908199,0.994429,127.943217,150.067214,7.286972,160.172309,2989.718557,0
0.191489,0.270031,0.13407,107.110326,3.132804,133.267888,153.192584,10.025079,163.342646,2657.642699,0
0.367168,0.757638,0.124761,70.798711,0.744366,88.84834,100.119684,39.206801,104.562046,1521.293923,1
0.263056,0.446909,0.215893,7.337267,0.734155,12.840622,10.560287,8.214056,15.492963,95.904704,1
0.27353,0.474086,0.531609,7.500948,0.752084,13.293756,11.008733,7.305809,15.646605,92.841361,1
0.318553,0.587046,0.127874,7.475081,0.747766,13.894592,11.728948,7.697424,15.364477,85.335413,1
0.191415,0.232539,0.238942,7.654755,0.736807,14.252565,12.053001,7.43054,14.44203,73.275104,1
0.390872,0.870897,0.426533,7.570856,0.730917,13.952976,11.75536,7.369874,14.123019,77.183401,1
0.322108,0.66019,0.164114,7.703084,0.948339,14.423679,12.216148,8.270779,14.285866,90.59611,1
0.245744,0.40557,0.325994,7.731095,1.405259,14.750099,12.601066,7.869231,14.492338,82.156165,1
0.377897,0.861018,0.344172,7.315469,0.873554,14.785895,12.888001,47.349207,13.62488,71.06594,1
0.356275,0.749534,0.220349,7.786093,0.780111,14.985453,12.825143,27.468028,14.189964,77.67322,2
0.333449,0.73012,0.249188,7.876182,0.776523,15.266633,13.116067,7.20407,13.182897,73.495066,2
0.312057,0.663491,0.253171,7.975904,0.774855,15.526357,13.363212,7.472113,13.601086,74.442073,2
0.167746,0.177673,0.199744,7.844095,0.778493,15.313124,13.194936,7.058538,13.004396,74.265352,2
0.166241,0.177458,0.209276,7.328114,0.786544,14.663448,12.738261,6.893,12.344376,74.394549,2
0.235618,0.461951,0.110391,7.473407,0.78793,14.603249,12.574704,7.514619,12.567086,77.698683,2
0.334865,0.747931,0.126929,100.535964,0.724582,93.403806,89.146675,6.657114,137.04363,1484.463009,0
0.25159,0.418068,0.306523,101.809634,0.720412,92.998038,87.679556,6.854869,150.661867,1745.756131,0
0.16635,0.17681,0.349898,104.500548,0.714477,94.225155,87.954515,7.025702,167.295605,2051.915418,0
0.16541,0.172752,0.166283,106.149867,0.721082,100.171878,96.575517,7.011535,181.435499,2416.818515,0
0.146476,0.151233,0.236385,105.159111,0.721612,100.703281,98.040815,6.542294,200.871772,2910.649788,0
0.148068,0.144647,0.549192,101.96331,0.738674,101.887191,101.695558,7.144242,199.771405,3057.391408,0
0.149285,0.150101,0.712217,106.477889,0.742135,109.153021,110.448329,6.795117,197.426414,3002.577258,0
0.167631,0.287059,0.633237,104.848068,0.749256,105.798382,106.178912,6.173978,189.873099,2698.199383,0
0.201482,0.219211,0.196942,100.464046,0.755268,104.854872,107.029576,5.988538,191.077381,2768.029927,0
0.351491,0.635772,0.960903,104.516645,0.756205,106.404324,107.323896,5.884423,188.320937,2821.295586,0
0.212898,0.316789,0.128733,101.232815,0.762172,102.622936,103.382732,5.825198,185.603273,2746.554022,0
0.169573,0.171528,0.218529,105.508925,0.778993,109.480211,111.472358,5.765941,197.329074,2641.756987,0
0.168201,0.172486,1.517374,105.125484,0.805799,112.664393,116.441955,5.707397,211.296121,2828.821713,0
0.152389,0.146631,1.039336,104.475707,0.99247,104.979748,105.048983,5.671569,220.728639,3065.872392,0
0.153228,0.141687,0.125937,103.949889,1.952752,102.916329,102.103455,5.639004,220.259173,3088.588591,0
0.149472,0.144575,0.141644,103.61855,2.777406,108.018901,110.226938,5.609236,217.518001,3082.415342,0
0.159447,0.158552,0.551343,102.595206,1.555627,107.952591,110.637247,6.534188,212.181584,2923.218186,0
0.161949,0.157588,0.942077,45.898895,0.725002,51.389631,51.81548,38.283792,96.463341,1266.35745,1
0.165821,0.160311,0.574384,5.841032,0.713921,10.525986,8.770203,7.021852,13.434892,142.269314,1
0.167126,0.164239,0.783368,5.996994,0.710435,11.133706,9.395711,6.284729,13.682848,159.518163,1
0.152315,0.143706,0.883632,5.903976,0.703498,11.627288,10.031686,6.170139,13.523697,182.427496,1
0.149338,0.144599,0.273189,5.750272,0.69509,12.311593,10.90228,7.199082,13.801354,192.589236,1
0.153794,0.149642,0.501398,5.701148,0.706802,12.405443,11.03575,7.118426,14.744811,201.443614,1
0.161126,0.155512,0.407498,5.641846,0.753574,12.407225,11.067432,6.394242,14.724734,202.779256,1
0.159904,0.153619,0.164021,5.694802,1.968667,12.481532,11.123941,6.573967,13.571114,191.052285,1
0.148995,0.140076,0.182717,6.022722,2.432149,12.390905,10.846384,6.249618,13.936892,187.752578,1
0.147046,0.136352,0.640051,5.986766,1.164423,12.742349,11.266562,6.887097,14.375721,193.165502,1
0.151705,0.14683,0.733523,5.8918,0.759811,13.456682,12.117757,22.878037,15.404481,193.38053,2
0.155462,0.153467,0.140551,5.890977,0.749582,13.767787,12.463108,6.577024,15.896687,171.362935,2
0.158353,0.155748,0.150358,5.986883,0.747728,13.812155,12.46682,6.418514,15.606833,175.542408,2
0.158329,0.157797,0.135086,5.935009,0.736785,13.641783,12.302393,6.787483,15.380034,177.485389,2
0.165581,0.1623,0.145934,5.940563,0.724722,13.339386,11.961691,6.615843,15.07502,167.637332,2
0.164687,0.16263,0.123114,5.874046,0.710621,12.828589,11.422943,7.160646,15.188915,157.578001,2
0.162558,0.160229,0.128208,5.671967,0.69768,12.241651,10.865278,7.018644,15.046875,147.883654,2
0.148659,0.149093,0.174879,5.843124,0.7056,12.136952,10.65518,6.69863,14.58678,143.327439,2
0.154072,0.143496,0.058021,86.774663,0.672239,110.73093,114.701366,6.82731,156.074389,1118.844463,0
0.251379,0.502231,0.061954,89.35228,0.672886,111.981065,115.872039,6.792118,160.152295,1286.39556,0
0.138835,0.173256,0.122962,87.115799,0.675592,108.967268,112.794052,6.827158,165.947601,1954.013594,0
0.111724,0.079239,0.18336,95.401029,0.681502,116.895816,120.603693,6.682006,160.88318,1687.150852,0
0.112952,0.073697,0.155815,99.814665,0.691735,119.431895,122.795986,6.563443,174.374546,1394.403451,0
0.110845,0.081388,0.104305,100.587412,0.700826,121.254538,124.800577,6.513104,191.843357,1400.547681,0
0.109358,0.076625,0.120649,100.954957,0.712057,126.219863,130.491206,6.688126,208.967838,1527.836082,0
0.110466,0.078099,0.126849,101.003879,0.725182,127.811939,132.32748,6.709191,230.661106,1521.531878,0
0.105993,0.045294,0.091975,97.520023,0.737029,125.141241,129.767793,6.52449,242.029703,1396.730891,0
0.103733,0.046685,0.101802,96.3205,0.755499,125.261763,130.08748,6.804027,242.020854,1457.802855,0
0.11016,0.054115,0.101492,96.304757,0.786449,126.547143,131.585365,6.893886,254.747618,1466.672804,0
0.113805,0.073668,0.105967,106.180501,1.046285,134.391802,139.153987,6.808175,259.904722,1528.133193,0
0.117375,0.083793,0.105675,94.670262,1.978234,136.710518,143.454542,6.864455,237.207825,1541.000056,0
0.116321,0.073837,0.119328,100.734559,1.750584,139.865591,146.24337,7.333928,221.352667,1419.614518,0
0.182591,0.190266,0.116572,108.536634,0.796941,111.999976,118.518115,7.686932,94.206751,236.153409,0
0.188661,0.185002,0.125643,106.370904,0.794792,114.140662,128.097603,7.40931,92.639075,356.86398,0
0.185188,0.171358,0.149625,101.521246,0.797979,116.555566,141.99079,7.142317,89.235232,567.162803,0
0.17641,0.152512,0.161986,103.646592,0.794576,119.032619,145.171608,7.639553,88.318372,621.515863,0
0.186281,0.170602,0.157081,103.591592,0.783804,117.484064,141.390856,7.197829,90.626821,629.847386,0
0.199671,0.194634,0.142352,107.485967,0.776075,119.836647,141.465345,7.179272,88.302854,713.2789,0
0.188693,0.181957,0.150941,114.253529,0.786674,127.719706,151.244613,7.075579,78.600062,838.839266,0
0.183979,0.168578,0.159911,109.946832,0.794778,123.85858,147.958641,6.908326,78.295653,840.268194,0
0.204178,0.196473,0.146138,110.631526,0.800372,124.504411,148.55618,7.164268,79.851838,956.856506,0
0.203994,0.198318,0.154445,109.454563,0.817246,123.040305,146.648852,6.783217,82.007934,966.082297,0
0.20975,0.202227,0.147858,116.995628,0.87253,130.292655,153.617297,7.089634,77.837636,1016.738223,0
0.197611,0.182607,0.148919,115.214918,1.124278,128.40647,151.53615,6.991129,78.834338,1124.629584,0
0.197451,0.185166,0.179626,113.648342,2.425709,125.455348,146.333171,6.883409,83.360811,1137.707165,0
0.195357,0.17175,0.170385,114.3458,3.552174,124.722103,143.291281,7.393666,83.759456,1288.26207,0
0.192034,0.171871,0.157861,113.026964,2.910817,124.11083,143.791085,17.30882,87.85116,1530.23421,0
0.188737,0.159929,0.158359,67.334317,1.230693,73.347923,79.341694,12.732255,53.545366,960.828384,1
0.195053,0.165853,0.163477,11.215562,0.905026,14.56469,9.309827,7.325177,9.450481,218.981888,1
0.188785,0.164547,0.181693,11.346477,0.880409,14.601282,9.204806,6.957317,10.136253,228.816689,1
0.193306,0.179182,0.172312,11.173463,0.859107,14.361807,9.040536,7.154531,9.74767,203.043705,1
